,PFA-1-1,PFA-2-1,PFA-3-1,PFA-4-1,PFV-1-1,PFV-2-1,PFV-3-1,PFV-4-1,PID-1-1,PID-2-1,PID-3-1,PFA-1-2,PFA-2-2,PFA-3-2,PFA-4-2,PFV-1-2,PFV-2-2,PFV-3-2,PFV-4-2,PID-1-2,PID-2-2,PID-3-2
Units,g,g,g,g,inps,inps,inps,inps,rad,rad,rad,g,g,g,g,inps,inps,inps,inps,rad,rad,rad
79,2.5096273291925466,1.288695652173913,0.8754994824016564,0.9271299171842652,69.9752,61.4966,62.3059,72.1913,0.0310448717948717,0.0273147435897435,0.0288705128205128,2.5096273291925466,1.288695652173913,0.8754994824016564,0.9271299171842652,69.9752,61.4966,62.3059,72.1913,0.0310448717948717,0.0273147435897435,0.0288705128205128
80,0.2688742236024845,0.1642272256728778,0.110728519668737,0.1728335921325051,32.8495,12.6981,1.51408,9.58807,0.1999891025641025,0.1568314102564103,0.1389807692307692,0.2688742236024845,0.1642272256728778,0.110728519668737,0.1728335921325051,32.8495,12.6981,1.51408,9.58807,0.1999891025641025,0.1568314102564103,0.1389807692307692
81,0.2065646997929606,0.2647256728778468,0.0924109730848861,0.1663413561076604,37.5498,13.7864,0.971165,6.961689999999999,0.2000083333333333,0.1623653846153846,0.0946128205128204,0.2065646997929606,0.2647256728778468,0.0924109730848861,0.1663413561076604,37.5498,13.7864,0.971165,6.961689999999999,0.2000083333333333,0.1623653846153846,0.0946128205128204
82,1.0743555900621118,0.4070703933747412,0.4621713250517598,0.4061930641821946,68.329,28.0781,52.4765,98.2938,0.1999419230769231,0.0292371794871794,0.0139173076923077,1.0743555900621118,0.4070703933747412,0.4621713250517598,0.4061930641821946,68.329,28.0781,52.4765,98.2938,0.1999419230769231,0.0292371794871794,0.0139173076923077
83,5.516226708074534,1.6771066252587992,1.2812344720496895,1.2949792960662527,89.2043,88.2931,84.1931,83.9897,0.1229089743589743,0.0757532051282051,0.0668391025641025,5.516226708074534,1.6771066252587992,1.2812344720496895,1.2949792960662527,89.2043,88.2931,84.1931,83.9897,0.1229089743589743,0.0757532051282051,0.0668391025641025
85,3.2436076604554867,1.025799689440994,0.1115778985507246,0.0431977225672877,10.7454,53.9909,72.4724,73.0656,0.199900641025641,0.1253108974358974,0.0835301282051281,3.2436076604554867,1.025799689440994,0.1115778985507246,0.0431977225672877,10.7454,53.9909,72.4724,73.0656,0.199900641025641,0.1253108974358974,0.0835301282051281
87,0.3659704968944099,0.7390786749482402,0.2174950828157349,0.0279857660455486,34.8069,65.518,85.7579,94.6734,0.1999730769230769,0.0606352564102564,0.0267884615384615,0.3659704968944099,0.7390786749482402,0.2174950828157349,0.0279857660455486,34.8069,65.518,85.7579,94.6734,0.1999730769230769,0.0606352564102564,0.0267884615384615
88,3.5790113871635616,1.2239466873706006,0.7590502070393376,0.9090631469979296,99.4839,99.6139,99.6403,98.3957,0.0311692307692307,0.0312980769230769,0.0332698717948717,3.5790113871635616,1.2239466873706006,0.7590502070393376,0.9090631469979296,99.4839,99.6139,99.6403,98.3957,0.0311692307692307,0.0312980769230769,0.0332698717948717
89,0.3253286749482402,0.0824710144927536,0.1274187370600414,0.1509202898550724,47.7563,48.8653,50.2771,51.3942,0.0026485897435897,0.0041166025641025,0.0036441666666666,0.3253286749482402,0.0824710144927536,0.1274187370600414,0.1509202898550724,47.7563,48.8653,50.2771,51.3942,0.0026485897435897,0.0041166025641025,0.0036441666666666
90,8.026423395445134,2.1614337474120084,1.7941407867494827,1.3401475155279503,159.786,115.63,102.156,131.906,0.0954091025641025,0.0603867948717948,0.0523179487179487,8.026423395445134,2.1614337474120084,1.7941407867494827,1.3401475155279503,159.786,115.63,102.156,131.906,0.0954091025641025,0.0603867948717948,0.0523179487179487
91,0.9311309523809524,0.5682996894409937,0.327851966873706,0.4746221532091098,85.1849,30.6859,40.3225,77.5634,0.2001827564102564,0.0026814102564102,0.0076980769230769,0.9311309523809524,0.5682996894409937,0.327851966873706,0.4746221532091098,85.1849,30.6859,40.3225,77.5634,0.2001827564102564,0.0026814102564102,0.0076980769230769
92,4.047929606625258,2.062326604554866,1.2396920289855071,1.1087888198757765,104.503,107.689,112.469,116.315,0.0898089743589743,0.0670371794871794,0.0549346153846153,4.047929606625258,2.062326604554866,1.2396920289855071,1.1087888198757765,104.503,107.689,112.469,116.315,0.0898089743589743,0.0670371794871794,0.0549346153846153
93,5.107479296066253,2.1620652173913046,1.0473524844720496,0.8948188405797103,97.1516,97.9263,107.596,99.1046,0.0783814102564102,0.064351923076923,0.0504673076923077,5.107479296066253,2.1620652173913046,1.0473524844720496,0.8948188405797103,97.1516,97.9263,107.596,99.1046,0.0783814102564102,0.064351923076923,0.0504673076923077
94,0.4266485507246377,0.0949816252587991,0.3881159420289855,0.3027872670807454,27.0802,7.95718,6.88405,31.6469,0.2000076923076923,0.1191384615384615,0.0672564102564102,0.4266485507246377,0.0949816252587991,0.3881159420289855,0.3027872670807454,27.0802,7.95718,6.88405,31.6469,0.2000076923076923,0.1191384615384615,0.0672564102564102
96,1.6874715320910971,0.8041071428571429,0.7944021739130435,0.6662137681159421,91.9603,93.0668,94.7867,95.867,0.0111589743589743,0.0124647435897435,0.0155160256410256,1.6874715320910971,0.8041071428571429,0.7944021739130435,0.6662137681159421,91.9603,93.0668,94.7867,95.867,0.0111589743589743,0.0124647435897435,0.0155160256410256
99,3.73574016563147,1.5560688405797105,1.1092443064182194,0.9971066252587992,193.876,194.095,192.388,190.928,0.0757685897435897,0.0556314102564102,0.028350641025641,3.73574016563147,1.5560688405797105,1.1092443064182194,0.9971066252587992,193.876,194.095,192.388,190.928,0.0757685897435897,0.0556314102564102,0.028350641025641
100,4.807996894409938,1.6284213250517598,1.1150129399585922,1.466977225672878,93.662,94.1519,102.971,117.388,0.0374557692307692,0.0210948717948718,0.0265679487179487,4.807996894409938,1.6284213250517598,1.1150129399585922,1.466977225672878,93.662,94.1519,102.971,117.388,0.0374557692307692,0.0210948717948718,0.0265679487179487
101,3.335222567287785,1.10319099378882,1.009811076604555,0.8106573498964804,63.8653,64.8524,67.1479,69.2308,0.0326493589743589,0.0298865384615384,0.0179794871794871,3.335222567287785,1.10319099378882,1.009811076604555,0.8106573498964804,63.8653,64.8524,67.1479,69.2308,0.0326493589743589,0.0298865384615384,0.0179794871794871
102,1.506702898550725,0.5414311594202899,0.6777846790890268,0.2711930641821946,17.8652,8.85577,41.2062,63.4872,0.1999993589743589,0.1244461538461538,0.0897461538461538,1.506702898550725,0.5414311594202899,0.6777846790890268,0.2711930641821946,17.8652,8.85577,41.2062,63.4872,0.1999993589743589,0.1244461538461538,0.0897461538461538
103,0.3968607660455487,0.1225041407867494,0.135282867494824,0.1957057453416149,63.8781,63.9342,63.8256,65.093,0.0021942307692307,0.0029160256410256,0.0027444551282051,0.3968607660455487,0.1225041407867494,0.135282867494824,0.1957057453416149,63.8781,63.9342,63.8256,65.093,0.0021942307692307,0.0029160256410256,0.0027444551282051
104,4.191821946169773,1.5556237060041411,1.2873757763975155,1.335217391304348,115.638,113.155,110.258,94.114,0.0237589743589743,0.0212320512820512,0.0263211538461538,4.191821946169773,1.5556237060041411,1.2873757763975155,1.335217391304348,115.638,113.155,110.258,94.114,0.0237589743589743,0.0212320512820512,0.0263211538461538
105,4.745367494824016,2.0178183229813667,1.0816123188405795,1.1954399585921327,78.3054,80.2854,77.5314,81.8682,0.1098916666666666,0.0455192307692307,0.0356532051282051,4.745367494824016,2.0178183229813667,1.0816123188405795,1.1954399585921327,78.3054,80.2854,77.5314,81.8682,0.1098916666666666,0.0455192307692307,0.0356532051282051
109,2.925258799171843,1.165587474120083,1.139495341614907,0.8216071428571429,54.4909,53.9029,52.61600000000001,52.8635,0.0194179487179487,0.0192474358974359,0.025425641025641,2.925258799171843,1.165587474120083,1.139495341614907,0.8216071428571429,54.4909,53.9029,52.61600000000001,52.8635,0.0194179487179487,0.0192474358974359,0.025425641025641
110,4.307867494824016,1.6874171842650103,1.1900983436853003,1.0849534161490684,57.1025,57.1603,56.6044,60.3025,0.0455057692307692,0.0404807692307692,0.0361942307692307,4.307867494824016,1.6874171842650103,1.1900983436853003,1.0849534161490684,57.1025,57.1603,56.6044,60.3025,0.0455057692307692,0.0404807692307692,0.0361942307692307
112,0.1705918737060041,0.0545354554865424,0.1355225155279503,0.0340093167701863,1.57625,23.4087,42.5849,74.6013,0.1999692307692307,0.1531211538461538,0.0908544871794871,0.1705918737060041,0.0545354554865424,0.1355225155279503,0.0340093167701863,1.57625,23.4087,42.5849,74.6013,0.1999692307692307,0.1531211538461538,0.0908544871794871
