S1,Ss,Tm,zetaM,gapRatio,RI,mu1,R1,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,IDALevel,maxDisplacement,driftMax1,driftMax2,driftMax3,accMax0,accMax1,accMax2,accMax3,velMax0,velMax1,velMax2,velMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,occupancyDrift1,occupancyDrift2,occupancyDrift3,resDrift1,resDrift2,resDrift3,impactedLeft,impactedRight,impacted,uplifted,runFailed
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN3979_SANSIMEO_37737090,13.262847359938124,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.209232080516659,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,2.0372913938279993,0.5153398034972291,0.42632037797200795,0.4287663693340764,1.5,28.143,0.07838141025641028,0.06435192307692308,0.0504673076923077,5.107479296066253,2.1620652173913046,1.0473524844720496,0.8948188405797103,97.1516,97.9263,107.596,99.1046,1,1,1,1,1,1,1,1,1,0.07122632051282052,0.04729807692307693,0.032953846153846146,1,1,1,1,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN4031_SANSIMEO_36695090,4.715656050465879,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166712,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.6640206240119704,0.6257253376618397,0.33762750079299997,0.3573187928766645,1.5,28.8926,0.2000076923076923,0.11913846153846154,0.06725641025641024,0.4266485507246377,0.09498162525879918,0.3881159420289855,0.3027872670807454,27.0802,7.95718,6.88405,31.6469,1,1,1,1,1,1,1,1,1,0.3911153846153846,0.3371410256410256,0.31813333333333343,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN4037_BAM_ABAR-L,43.662114229201954,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166228,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.3830376373550628,0.8030271148385935,0.4098252061237275,0.4719193419194756,1.5,32.0968,0.2000974358974359,0.02778333333333335,0.018012820512820528,1.2233721532091097,0.13102406832298136,0.155324016563147,0.24444539337474122,59.0748,56.3916,56.8109,63.9502,1,1,0,1,1,1,1,1,1,0.7142365384615383,0.06525833333333327,0.010742307692307662,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN4040_BAM_BAM-L,1.7342925022827973,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166663,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.8370129129005055,0.9174475667300463,0.22012920195365437,0.30458147869916147,1.5,26.6024,0.01115897435897436,0.012464743589743576,0.015516025641025645,1.6874715320910973,0.8041071428571429,0.7944021739130435,0.6662137681159421,91.9603,93.0668,94.7867,95.867,0,0,0,0,0,0,1,1,1,0.00372329423076923,0.003638336538461538,0.004619314102564103,0,1,0,0,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN4224_NIIGATA_NIGH07NS,106.95848370191356,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166272,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.2583473082259469,0.7177095958347155,0.2972081260710721,0.48199557178462926,1.5,32.853,0.2000724358974359,0.04838846153846154,0.01391153846153847,1.97166149068323,0.7286438923395445,0.5315502070393375,0.04210403726708075,106.631,18.1579,36.588,32.5409,1,1,1,1,1,1,1,1,1,0.9985916666666668,0.24770512820512836,0.21559615384615372,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN4230_NIIGATA_NIGH13NS,29.10833688639811,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166492,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.8578864661967467,0.6817146694799403,0.46435351852746265,0.5796148098331316,1.5,28.0368,0.04909294871794872,0.029484615384615376,0.022716666666666673,5.343064182194617,1.5299792960662526,1.1453260869565218,1.088245341614907,69.6942,63.636,67.1321,70.4158,0,0,0,1,1,0,1,1,1,0.026239102564102536,0.009867948717948721,0.002189743589743588,1,1,1,1,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN4211_NIIGATA_NIG021NS,8.104739761333612,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166246,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.4831357678389816,0.5397082637272734,0.4238900721311466,0.44004295506652297,1.5,27.6434,0.07576858974358974,0.05563141025641025,0.02835064102564102,3.73574016563147,1.5560688405797103,1.1092443064182194,0.9971066252587992,193.87599999999998,194.095,192.388,190.928,1,1,0,1,1,1,1,1,1,0.07026403846153846,0.04726064102564102,0.013857692307692316,1,1,1,1,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN4854_CHUETSU_65020NS,14.295434702637376,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166668,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.6603189612988236,0.8477960814846881,0.2649346544492286,0.3546155552749103,1.5,27.6677,0.03745576923076923,0.0210948717948718,0.026567948717948722,4.807996894409938,1.6284213250517598,1.1150129399585922,1.466977225672878,93.662,94.1519,102.971,117.38799999999999,0,0,0,1,0,1,1,1,1,0.027401730769230772,0.008679807692307693,0.0068330769230769235,1,1,1,1,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN5267_CHUETSU_NIG021NS,13.624630707928464,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.209232080516637,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.901121020609223,0.7374296756167481,0.3976999263851974,0.5717658024366428,1.5,27.3,0.03264935897435899,0.029886538461538475,0.01797948717948718,3.335222567287785,1.10319099378882,1.009811076604555,0.8106573498964804,63.8653,64.8524,67.1479,69.2308,0,0,0,1,1,0,1,1,1,0.024243910256410255,0.018389641025641026,0.005087301282051282,1,1,1,1,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN4882_CHUETSU_65321NS,8.52536308889458,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166528,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.4081828159623244,0.845941921505247,0.30639253198423216,0.34717068824227393,1.5,28.8803,0.19999935897435897,0.12444615384615386,0.08974615384615384,1.506702898550725,0.5414311594202899,0.6777846790890268,0.27119306418219463,17.8652,8.85577,41.2062,63.4872,1,1,1,1,1,1,1,1,1,0.38331089743589747,0.33786987179487177,0.32180641025641027,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN5807_IWATE_55462NS,11.671510196682314,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166905,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.314231889713763,0.5640036787059115,0.26806611314918993,0.4667160312861597,1.5,22.8345,0.002194230769230768,0.0029160256410256545,0.0027444551282051286,0.3968607660455487,0.12250414078674948,0.13528286749482402,0.19570574534161492,63.8781,63.9342,63.8256,65.093,0,0,0,0,0,0,0,0,0,8.627564102564031e-05,7.652564102564105e-05,0.00010306410256410208,0,0,0,0,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN5804_IWATE_55446NS,11.174489983387167,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166417,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.501326252738016,0.5374540386843705,0.3504044068048234,0.5630239959353663,1.5,27.4931,0.02375897435897435,0.021232051282051287,0.02632115384615383,4.191821946169773,1.5556237060041411,1.2873757763975155,1.335217391304348,115.63799999999999,113.155,110.258,94.11399999999999,0,0,0,0,0,1,1,1,1,0.010182153846153848,0.009637243589743593,0.007944487179487182,1,1,1,0,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN5818_IWATE_48A61NS,3.3890507176974682,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166399,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.0287948087823295,0.7244331210444315,0.5456498495006105,0.622213783230882,1.5,28.0738,0.10989166666666665,0.04551923076923076,0.035653205128205134,4.745367494824016,2.0178183229813667,1.0816123188405797,1.1954399585921327,78.3054,80.2854,77.5314,81.8682,1,0,0,1,1,1,1,1,1,0.09002294871794872,0.022216025641025653,0.0019256410256410243,1,1,1,1,0
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN8163_SIERRA.MEX_SIV000,77.18978071202335,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166459,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.8238679269847442,0.646722690151145,0.3608276275480309,0.4878178009613882,1.5,27.5973,0.13919166666666669,0.08622628205128202,0.04623525641025644,0.291110248447205,0.15929192546583854,0.2568033126293996,0.3876811594202899,29.5804,6.39722,26.5186,39.0242,1,1,1,1,1,1,1,1,1,0.13919166666666669,0.08622628205128202,0.04623525641025644,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN8597_SIERRA.MEX_CISWSHNN,28.36621173360247,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166183,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.6425460577584856,0.4774611063609052,0.41781667757152036,0.5546570191602919,1.5,28.3651,0.20001871794871795,0.17823012820512824,0.13084294871794874,0.07404839544513458,0.14406987577639752,0.054991459627329195,0.23822515527950314,3.91629,16.4061,26.8804,35.6601,1,1,1,1,1,1,1,1,1,0.35139038461538463,0.34837179487179487,0.3260141025641025,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN5842_SIERRA.MEX_02659360,24.095519285327022,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.209232080516644,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.4219493614953893,0.5167468058503188,0.4548005865597459,0.4500288812745457,1.5,29.6908,0.19998589743589745,0.17013846153846152,0.10833653846153843,0.9071350931677019,0.17681055900621118,0.02270856625258799,0.14071402691511387,6.621510000000001,12.6944,32.2406,68.5586,1,1,1,1,1,1,1,1,1,0.9875877115384615,0.9989615384615386,0.9993141025641024,1,1,1,1,-3
1.0170000000000001,2.281,3.5,0.15,1.0,1.0,0.031169311330787812,40.0,RSN6980_DARFIELD_WAKCN80E,8.379032266231237,0.07672302769451864,0.07672302769451864,80.0,80.0,W24X68,W18X40,W14X159,25.80670811607072,1.2092320805166619,2.202953566257563,4.043163470683025,0.4616529442913802,0.2515357114235589,0.9012327789065063,1.8363847413059826,0.7170780262679491,0.2566507789839889,0.4146215808073415,1.5,27.0802,0.019417948717948715,0.019247435897435904,0.025425641025641026,2.925258799171843,1.165587474120083,1.139495341614907,0.8216071428571429,54.4909,53.9029,52.61600000000001,52.8635,0,0,0,0,0,1,1,1,1,0.01097371794871795,0.010003910256410255,0.011650775641025641,1,0,1,0,0
