S1,Tm,zetaM,mu1,R1,moatAmpli,RI,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,maxDisplacement,accMax0,accMax1,accMax2,accMax3,velMax0,velMax1,velMax2,velMax3,driftMax1,driftMax2,driftMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,occupancyDrift1,occupancyDrift2,occupancyDrift3,resDrift1,resDrift2,resDrift3,impactedLeft,impactedRight,impacted,uplifted,runFailed,collapsed,serviceFailure,Bm,DesignDm,earthquakeDm,gapRatio,Ss,Tshort
0.8619947094442006,2.5666202654710384,0.1125624970454428,0.0293118264168816,29.12525017745936,1.5927911370379164,0.6366718728569265,RSN82_SFERN_PHN180,11.10409819735677,0.1255659762989936,0.1255659762989936,40.77535024844312,40.77535024844312,W30X90,W18X50,W14X283,27.86707773792498,0.868950440950084,2.1359195067586665,2.8865238978030088,0.4035707837849696,0.2986272554681712,0.5092480415569344,0.6435165801182907,0.6636885897571467,0.4812760706970476,0.5292334205180945,29.7781,5.244849896480331,2.11555900621118,1.0339958592132503,0.9628597308488616,58.7979,58.5135,60.72,63.3068,0.0581230769230769,0.0560365384615384,0.051352564102564,1,1,1,1,1,1,1,1,1,0.0511436538461538,0.0433882435897435,0.0359567564102564,1,1,1,1,0,1.0,1.0,1.2376874911363283,17.49575138253774,27.570007167151843,1.010775135783319,2.2815,0.37781928969721706
0.980311037947948,2.646234054933,0.1064606676960296,0.0320169947265422,19.71195339129753,1.4015210266732594,1.7183648750733602,RSN187_IMPVALL.H_H-PTS225,6.2279164738338775,0.0707357418167278,0.0707357418167278,41.39510212172483,41.39510212172483,W24X68,W18X40,W14X159,29.182961665225644,1.2092320805411765,1.4848491360823717,2.9083775691194784,0.6602091849778101,0.337064571105443,0.5791467983759756,0.6851075568289222,0.6574416874893821,0.4195001974237568,0.5049644141736938,32.611999999999995,112.55486542443064,128.42753623188406,24.646868530020704,2.902432712215321,99.889,92.3912,109.301,153.276,0.6094346153846154,0.4416173076923077,0.3971410256410257,1,1,1,1,1,1,1,1,1,0.6094346153846154,0.4416173076923077,0.3971410256410257,1,1,1,1,-3,1.0,1.0,1.2193820030880889,20.82235022509524,28.38277680352304,1.0281926207305863,2.2815,0.4296782984650222
0.9340837400971392,2.5087304065514915,0.1436189198976716,0.0389712838602995,25.88609210417001,1.344517541805789,1.1754853393864138,RSN1107_KOBE_KAK000,4.504619324044134,0.1262979476521297,0.1262979476521297,41.41774736667203,41.41774736667203,W24X76,W21X44,W14X176,23.17140376258921,1.1237197694185457,1.912426888078913,2.909172976235457,0.4884284706096413,0.321082227742218,0.5518366993242397,1.062274373914831,1.0171181349952882,0.2097626515809719,0.3551732974348853,12.5813,0.2166143892339544,0.0606697722567287,0.0679937888198757,0.1006721014492753,42.7737,42.9252,42.7449,42.3532,0.0020192307692307,0.0027794871794871,0.002276923076923,0,0,0,0,0,0,0,0,0,2.1006410256410094e-05,1.3064102564102463e-05,0.0001714487179487,0,0,0,0,0,-1.0,-1.0,1.3308567596930148,17.233991407407203,16.439717893820518,1.409476969875441,2.2815,0.4094164979606133
1.22372952332325,3.50231975735368,0.1772108839776709,0.0580979232730173,33.35236461072145,0.4573768740122246,0.7062567385227686,RSN471_MORGAN_SJL270,17.189957540525203,0.0751901781476485,0.0751901781476485,83.38091152680367,83.38091152680367,W27X84,W18X50,W14X233,13.401740978652631,0.9692135138623303,1.2446829642924686,4.12771426823141,0.9831656401105084,0.2964666262734261,0.7229532343064877,1.680121180773349,1.2607070723404057,0.229230895063175,0.373050569150171,14.6671,3.611878881987578,1.50523033126294,0.7625388198757764,0.868524844720497,55.4313,52.3382,54.7903,58.3763,0.0212121794871794,0.0248961538461538,0.0240987179487179,0,0,0,0,0,0,1,1,1,0.0013115384615384,0.0013529487179487,0.0033900641025641,1,1,1,1,0,-1.0,-1.0,1.4316326519330127,29.30130870214141,31.284201978281512,0.4283868576208703,2.2815,0.5363705997472058
0.8394820924491336,3.076122139198296,0.1617045373367702,0.0246292688767032,19.727516282608278,1.355520700246638,0.7294404020422716,RSN1148_KOCAELI_ARE000,7.940420774706927,0.0651636272256017,0.0651636272256017,63.12805210434652,63.12805210434652,W24X76,W21X44,W14X193,24.73507033349837,1.0963513096487711,1.583512655353262,3.591596186271977,0.5301391748346057,0.2337350996356033,0.4959480688431211,0.9260944511223786,0.4235034541072888,0.3019914364953358,0.3603576635663751,26.5945,4.687810559006211,2.057251552795031,0.9691278467908904,0.6444694616977226,55.1364,57.0179,62.2556,65.2076,0.0747147435897435,0.0586410256410256,0.0537544871794871,1,1,1,1,1,1,1,1,1,0.0581786474358974,0.0333353846153846,0.0254147435897435,1,1,1,1,0,1.0,1.0,1.3851136120103105,18.247652233564423,24.095331019472358,1.0265503434465795,2.2815,0.36795182662683923
0.909437046016132,3.7113452678099215,0.1641802299644244,0.0347660772171458,39.731953717594,1.18740909534435,1.068426004586169,RSN1005_NORTHR_TEM090,6.2663141943125655,0.0549379369101698,0.0549379369101698,91.38349355046624,91.38349355046624,W21X62,W21X44,W14X132,28.169157513139965,1.359424136665602,1.7265655212438868,4.321257892674554,0.5267318470259601,0.2104565542264488,0.5372759595028797,0.6785133678030675,0.8324231295911925,0.2195763362661394,0.2565885708310123,11.9418,0.2063625776397515,0.0403514492753623,0.0312132505175983,0.0651806418219461,36.6427,35.9435,34.5617,33.3772,0.0015372435897435,0.002476282051282,0.002168782051282,0,0,0,0,0,0,0,0,0,2.307692307692338e-05,2.5833333333333197e-05,0.0001746794871794,0,0,0,0,0,-1.0,-1.0,1.3925406898932733,23.723211842983968,24.84102502552018,1.133977260769258,2.2815,0.39861365155210693
0.8977957265243603,3.757160657713492,0.1151721425946227,0.0214627942393568,36.90728198258691,1.5830230727170962,0.659409386658607,RSN4211_NIIGATA_NIG021NS,4.769846425642334,0.0466864616551511,0.0466864616551511,84.88674855994994,84.88674855994994,W24X84,W21X44,W14X211,41.96164117481472,1.040307536161731,2.0185567996698435,4.164820196699664,0.4447710991690719,0.2155665032636468,0.5303985168836021,0.8728632934914871,0.3855874770703903,0.2537193827530136,0.2432219751678392,42.5616,1.701873706004141,0.733555900621118,0.482093685300207,0.5809316770186336,113.276,113.671,113.451,112.611,0.0093064102564102,0.011476923076923,0.0120166666666666,0,0,0,0,0,0,1,1,1,0.0015887179487179,0.0019883333333333,0.0024335256410256,1,1,1,1,0,-1.0,-1.0,1.245516427783868,26.507283373192966,26.980516797902496,1.5552571319937385,2.2815,0.393511166567767
1.0311667424919977,2.91053722685504,0.1712790427939579,0.0302969105296594,15.61733397732661,0.4712953032577534,1.425342247139966,RSN825_CAPEMEND_CPM000,1.6079007008923345,0.0858089784297623,0.0858089784297623,57.784135716108494,57.784135716108494,W24X62,W21X44,W14X132,9.792039719968924,1.3079949513261415,1.436835644374398,3.436217286147069,0.7176650624789938,0.3000877583175816,0.6091912611288316,1.198155988692469,0.7507094404784265,0.3274107814620094,0.3018554969465793,12.8505,115920.03105590065,110988.35403726708,3793.32298136646,366.15165631469984,5417.06,6474.67,458.88,172.282,1.0261328846153843,0.2049935897435896,0.0593076923076923,1,1,1,1,1,1,1,1,1,1.0150955192307691,0.191974358974359,0.0444423076923077,1,1,1,1,-3,1.0,1.0,1.4138371283818736,20.776866759085046,17.702043537591365,0.5531587186064103,2.2815,0.45196876725487517
1.2942399411859615,3.4956544006276564,0.1251643585005896,0.0332557871611859,42.13752949255615,0.4776955827301858,0.7163623266197339,RSN4211_NIIGATA_NIG021NS,6.876091715526672,0.0966105617090788,0.0966105617090788,75.8475530866011,75.8475530866011,W30X90,W18X50,W14X257,16.584171830436198,0.8909114108543441,2.376228570906552,3.936833926062283,0.5446613836025874,0.3287514702151766,0.7646092813941773,1.2582979671836905,0.4575893223469914,0.3540030943924719,0.3728631876747908,18.4652,5.698524844720497,2.1376578674948243,1.0256884057971014,0.9764906832298136,176.78599999999997,173.975,168.90900000000002,163.60399999999998,0.031826282051282,0.0347301282051282,0.0290711538461538,0,0,0,1,1,1,1,1,1,0.0010717307692307,0.0008957692307692,0.0002113461538461,1,1,1,1,0,-1.0,1.0,1.2754930755017688,34.717029903547065,34.96276431963932,0.4743381180852603,2.2815,0.5672758891895514
0.901103544455777,2.9269878625979526,0.1423402820977408,0.0304286557328547,30.85951267571552,0.7023037295721652,1.4484993504331818,RSN15_KERN_TAF021,5.755152182994765,0.0899588963916599,0.0899588963916599,55.54712281628796,55.54712281628796,W21X62,W18X40,W14X132,13.66218714403103,1.3758550487192454,2.042761192652953,3.3690471704562936,0.4411203559655964,0.2674653986319029,0.5323527049835349,1.018557768135561,0.3579746693754554,0.2042048435583824,0.257531049258789,14.6651,3.619177018633541,1.0944616977225672,0.4271014492753623,0.5109730848861284,33.4301,35.3727,39.0009,45.8519,0.0551788461538461,0.0435461538461538,0.0327025641025641,1,0,0,1,1,1,1,1,1,0.0283764807692307,0.0208442307692307,0.0158928205128205,1,1,1,1,0,1.0,1.0,1.3270208462932223,19.453388283092085,16.27312933454615,0.8395550028000844,2.2815,0.39496101006170375
