repair_cost,repair_time,repair_time
,parallel,sequential
235484.76795092752,140.9128067229007,215.46676816363018
836610.8089729797,212.95120070897764,559.0098112185942
104127.69384395794,33.09588490344807,78.8992416772819
9817.855777885487,4.13883718517341,5.3321201913720095
487348.9408122099,136.99300485005125,306.1961881510151
193659.12165164656,110.30397802456928,140.7652518351371
8100000.0,4764.705882352941,4764.705882352941
185221.03885139048,54.94148357082837,126.06141808567868
5156.051398726215,1.0658615698877447,1.5212791455136039
78952.03641087443,16.053135837019425,37.85300895953534
8100000.0,4764.705882352941,4764.705882352941
314050.8210920889,75.10191576706248,191.0763187120604
787809.0047160614,326.00994458408326,581.200933759307
10267.251362944413,1.4283695067654463,2.1369329841163114
8821.243630010573,2.319376770261046,3.245919207494212
392333.33103500656,87.4080553819617,243.26452519302083
41774.72904716329,13.427173083332185,28.787429315010026
4939.591397706141,0.9079913907276659,1.057472645856527
1261297.045967421,322.0079859449825,819.8049077830277
198584.1672376726,53.86496086862893,125.12735293094532
1557840.9662961802,344.96511567638834,1081.4573689294475
495905.9693062779,127.64015798228822,290.29810333682326
261232.23640099182,71.85753177651634,166.15731984583718
89452.02233294676,49.36046675134764,88.56893031601945
4422.877473807839,0.8626124141830047,0.9995534216932459
480802.2994621508,125.4082555843214,323.60114210564456
315588.52113423316,168.62316208485385,265.42305694321414
208566.94836675288,73.71317606921177,132.30789774994673
359109.9903896961,62.86110713741053,189.69985119526228
3876.0438565767736,0.3014830115328396,0.5196363713704893
8868.415662625643,2.928304496295663,3.298025184907828
133383.36975125817,38.2243244899726,68.03307005693426
77728.05479464577,27.548378995165958,61.33876565888422
108873.7328816998,43.823555300484735,83.83718864865315
9664.539982562503,3.296311217409813,3.6110320391521715
10000.281186239645,3.2313936682221396,5.393542192893531
8100000.0,4764.705882352941,4764.705882352941
178240.13414732087,91.63917685644144,134.30403134215035
240996.96682291385,60.514004891151124,118.51460125098916
4899.010265669387,1.1694696572226375,1.5216237900279832
131745.41842819797,105.18226205618765,139.75745104091277
539754.0209689784,115.40833448094283,341.21634344340885
1946389.858698676,603.0336910950366,1243.22825749847
8100000.0,4764.705882352941,4764.705882352941
10084.34307723528,7.578143738586753,8.093943782717554
261814.25506776862,112.84730998362214,190.98983013057835
343991.88570749597,119.67710933271483,293.11138772562805
277550.32992479985,63.33586952138569,162.06180586696456
311898.2918847351,135.82661209923,261.4438611295109
2597.8762109657164,0.2274705382270149,0.40802883468037
7269.554482696449,1.8059523949855099,2.13207322570098
8100000.0,4764.705882352941,4764.705882352941
198921.64164712452,87.26357603944528,152.77662261030855
15944.990929130785,3.4800394988551098,7.605229825984642
350864.8954644805,110.04649042905476,273.0349301961972
90424.3615346535,43.43704336851732,77.25017097059984
73730.9492857221,22.53190611823688,48.83055991634306
263099.86513548833,70.16309748056278,165.529158557721
163295.18322411162,40.307968935900725,108.12641988651019
184381.23504777026,58.343548268684124,112.54025579328919
823419.8863821968,165.0324000610227,461.93470040924706
120601.78423499409,41.44954038316579,69.660014418106
995797.5951415142,235.193505798921,679.2779314152084
174148.3834059749,75.28783711227278,110.834789283169
56624.2727042178,36.691865554669036,44.155203708008706
1730434.6270879118,560.2424825959274,1183.0467929137435
11794.049400043445,4.633654489594468,7.198060010621971
1646895.330131075,477.3022826571788,1055.0499652375515
51734.77098958198,20.103221223284432,31.02161039923132
246792.06387649724,87.54145118644466,157.31260021746704
8100000.0,4764.705882352941,4764.705882352941
436972.0733228095,110.46484141195,345.8102173322384
8100000.0,4764.705882352941,4764.705882352941
105422.88395666581,20.221813685810393,46.73732881827368
224228.085260663,43.093218945701686,111.88943047542465
109168.40853257656,77.59021315934649,88.80721067661696
192452.3134412324,34.44595525582283,95.7902389056155
294075.8515523005,61.377802097337685,163.65317420022555
7263.981816769777,0.6429647990263389,1.2265000815625455
8100000.0,4764.705882352941,4764.705882352941
243993.2587007673,88.50711585202443,147.2194415848806
26190.346982657633,6.427402460114944,13.277697732669381
7379.443254301254,0.8380272563798687,1.1361875825109018
129093.62087106664,32.19087205160008,70.71174712516876
8100000.0,4764.705882352941,4764.705882352941
8100000.0,4764.705882352941,4764.705882352941
411461.8178483464,89.8257566591259,254.75561270230412
282754.59851054265,100.9742099498048,211.4373793389474
976287.826972403,347.2304845359969,722.3225014077873
33524.24946406242,8.435552335369932,17.666332154947245
8100000.0,4764.705882352941,4764.705882352941
424512.6154607497,104.10321406516664,270.3952215868286
8100000.0,4764.705882352941,4764.705882352941
8100000.0,4764.705882352941,4764.705882352941
25485.573392808277,14.265190563711688,17.8217650608049
8100000.0,4764.705882352941,4764.705882352941
4528.116484055763,0.22166982716686734,0.4248156022304709
303151.9988004473,57.929074208479726,141.50781399108345
1012308.273965555,285.68265195788865,663.6855976763655
389828.232641989,92.60596682791159,286.1435341631906
458088.1249925013,81.28109318563776,260.369651182828
43876.45277120399,15.032687197306045,40.324818131481955
363461.2118012126,65.68358247571437,165.03049272472964
8100000.0,4764.705882352941,4764.705882352941
117016.12893611,63.37292630388398,92.8624145309642
930254.4606337798,200.34696715222967,541.8114564070651
225181.99252974434,75.09885913153379,184.00460092036366
156436.1099599179,40.1913924341662,90.73325447773752
8100000.0,4764.705882352941,4764.705882352941
184122.2199094396,50.54149838769501,134.51306188956022
562333.0488242622,177.39863644512195,367.6600877902192
215565.69085229788,97.76439522672207,202.5977016866066
238747.79327198863,111.50606452978899,166.07862569500466
204844.44587081976,65.64270894530158,129.2873945894194
118538.459859343,32.34496325487257,83.2159756065297
185125.7142667029,63.95786858789552,120.54860584053586
106136.57494192981,22.90904050097886,51.26955365030198
329659.66401152976,79.31360849613093,235.20137204053063
8100000.0,4764.705882352941,4764.705882352941
8100000.0,4764.705882352941,4764.705882352941
20220.95671508959,11.963412464430474,22.984559627218232
8100000.0,4764.705882352941,4764.705882352941
6384.078869489611,2.083590691081718,3.4484856727529953
91878.70180211798,18.244354910635167,43.808601054801954
15691.838708924179,8.195652737694637,13.591076815164577
1682484.5657680999,433.6631082376314,1065.5304890273978
9279.597842986452,0.6022767300123025,1.6611162573748794
37277.769236140666,6.831892907102141,16.576569775733102
302055.6267104625,42.99284091520422,115.00760063649545
8100000.0,4764.705882352941,4764.705882352941
8100000.0,4764.705882352941,4764.705882352941
393038.81132984435,70.97883322693424,203.80727047659684
7612.267370584503,2.5842893978325456,4.369002851455488
170126.8787307641,98.12579069549193,167.63626227933872
5003.7095900274435,1.9321224805254773,2.0564304614508346
75419.99670967355,40.92020206628741,63.243640428954706
592188.8930297839,167.29322583315968,349.2630827874049
4900.640410160187,0.31220779047696007,0.6541424531083427
120051.04857646931,28.932003839557172,64.75664169918336
155579.08177541324,24.423072022123943,65.9404911532501
245881.15406695154,127.21657690761964,183.20800635290072
254511.51768950294,50.08712377275533,150.6734444464595
8100000.0,4764.705882352941,4764.705882352941
1507604.0415427804,688.3232787907386,1003.9046588062944
4619.0154842315405,0.7642277123468901,1.0788704606570638
124991.3165012253,52.22131564825374,77.05206231305894
329483.18007715925,83.30428924150064,136.8469885539486
469707.9105271308,164.85121090376393,360.3400590201014
715310.9144031671,392.470480192444,557.4061604066184
130338.80801547876,75.68709068745373,118.4501959801123
169909.3817767147,60.29446829137243,119.35910024943544
340028.47431504447,222.9780855995918,330.6348157762111
179187.12859183978,75.26766118612323,109.79601742516913
1310978.9854881356,438.51006736864656,848.6193019010632
9571.025607609266,3.7070747486183797,4.468316545476963
8100000.0,4764.705882352941,4764.705882352941
8100000.0,4764.705882352941,4764.705882352941
366147.416340085,108.03672540069654,248.49741183751644
687470.7984687028,122.86915070955504,369.8533286783875
8100000.0,4764.705882352941,4764.705882352941
8100000.0,4764.705882352941,4764.705882352941
31021.89191017419,7.454989490241533,14.012074732035266
465492.6623083482,137.8581625840444,353.51956411055886
310433.49543955596,109.53481437245568,252.34201349047032
220664.44789263268,60.765393995177796,179.16011612663107
3283.980411969639,0.32539017956629923,0.5753487053148465
8100000.0,4764.705882352941,4764.705882352941
361660.8592448067,90.37134413972363,230.6736145031354
61067.96958473101,44.84698088751704,71.03526500994393
1141873.9021879127,258.27888854705986,682.0906834509316
8100000.0,4764.705882352941,4764.705882352941
123609.00357465606,73.05341345712294,125.88947129094046
192901.8456734312,56.062756936101835,93.94863784976111
423888.5101447804,51.67696166119265,188.50341518246202
1596050.3030641323,458.2587890283597,1127.4754125303589
11272.786086428026,3.718759072682572,5.345954468942618
2047185.4584549621,470.1984316568003,1240.4927270241951
8100000.0,4764.705882352941,4764.705882352941
400289.2975842142,167.4075881814623,272.66155925838905
162644.0742706556,56.868986502911305,118.67151233391571
8100000.0,4764.705882352941,4764.705882352941
400618.7311645641,113.36938026441004,202.0320152032286
304743.06257821026,68.6170304694683,195.79649769701257
737233.012494706,172.39870373529064,477.03990566218255
382105.5501526061,124.79638246966994,332.0431723071872
429310.4055843867,71.0138377200066,179.214557555019
335948.76624642353,144.2244173231369,262.5496777621267
8100000.0,4764.705882352941,4764.705882352941
6701.111798502527,0.7798296229464804,1.4691608001854624
11481.070173190727,3.070161975720474,3.847297567838313
513613.44286744646,122.35896293696881,371.6029039924269
8100000.0,4764.705882352941,4764.705882352941
1395096.705646669,352.99039197601996,799.4049402380041
8100000.0,4764.705882352941,4764.705882352941
5670.596200980857,1.9374500781608603,2.0809284193277566
8100000.0,4764.705882352941,4764.705882352941
