cost_mean,cost_std,cost_min,cost_10%,cost_50%,cost_90%,cost_max,time_l_mean,time_l_std,time_l_min,time_l_10%,time_l_50%,time_l_90%,time_l_max,time_u_mean,time_u_std,time_u_min,time_u_10%,time_u_50%,time_u_90%,time_u_max,collapse_freq,irreparable_freq,replacement_freq,B_mean,B_std,B_min,B_25%,B_50%,B_75%,B_max,C_mean,C_std,C_min,C_25%,C_50%,C_75%,C_max,D_mean,D_std,D_min,D_25%,D_50%,D_75%,D_max,E_mean,E_std,E_min,E_25%,E_50%,E_75%,E_max
3579058.9145613504,2619072.446260745,1324262.2311383046,1846985.1794658732,2148483.352192045,8100000.0,8100000.0,1592.6182434773068,1834.9294773786453,305.36916538637684,447.7506347320012,558.1293459674297,4764.705882352941,4764.705882352941,2223.746810806313,1475.2405163727735,881.0397686271252,1205.3071825154686,1428.066845795522,4764.705882352941,4764.705882352941,0.0,0.2504,0.2504,1131796.9249658938,177160.84718595867,509174.0836002472,1007557.470472333,1122429.7782388595,1245134.2348665465,2962678.518726384,553191.8132161543,66848.38621146893,348307.72871346463,512663.6892406479,550544.2359206269,590566.725357055,1630179.3127790326,376313.7357785896,76208.00902129662,162323.91102888924,323778.91260089265,370598.49222022784,420574.0665883919,951733.053610677,7559.47182558189,3398.190810740726,1657.8759982327738,5218.10144439066,6836.6220493807,9068.9090302139,36433.4615695916
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0632,0.9368,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.019,0.981,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
34214.26863499593,25303.955063464637,6387.7482858274525,15856.938402219444,26397.31843963017,69124.54435818964,235050.05268624992,17.325553042194016,21.403752970347444,1.201892274194888,5.352099841051301,10.391242872480372,40.744484751922585,192.8418411979965,25.779904367468376,23.957178287430345,2.633112581319209,10.226191626942583,18.2435356432022,54.08180405256547,209.125595498526,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19105.120597632595,7739.123182623644,2007.66969614078,13385.300832595974,18222.669334273323,23882.68892743412,123329.41641261982,9065.909335621527,23797.76616354051,0.0,0.0,0.0,0.0,202612.04421854755,6043.2387017418105,2853.7199212869477,1078.361290845171,4064.517213657571,5416.904068666121,7314.84629574816,33146.649759676504
8071673.664340225,384721.2709237101,2383700.98391182,8100000.0,8100000.0,8100000.0,8100000.0,4743.297527192715,290.67158353932854,540.7980688087749,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4748.8555059399305,215.40042461878133,1470.492696980554,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.001,0.9936,0.9946,2039292.71151748,180408.89891882543,1468993.741917906,1921891.7038639348,2041484.97240032,2153123.894908744,2387762.061562847,510943.4055607325,59146.50346930503,397830.5135648328,477483.49987422535,510533.5394643105,546504.566927629,678271.4478762259,297825.1792290657,58852.43458420855,193484.84481802568,250209.3300686493,302846.59324190486,329481.5496104054,432464.8793754561,6320.9889194778725,2918.441795121525,2512.752952510733,4419.112767151178,5635.36198260363,7226.319144526639,18525.545365674738
20415.662942529158,15017.984886632095,2747.2725340283823,10317.482156400838,16516.13214611385,30041.322781704817,161582.1914789971,7.441802299892903,9.18034305263424,0.238313264883453,2.6552646159708657,5.52221633014879,12.224702550876144,145.6728934097743,11.88392350975242,10.508228001412212,0.5313640059797047,5.243795739839117,9.502617758968109,19.25830392127195,155.54788343877613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9980.890261787412,5460.7480963144135,0.0,5917.753672928099,8664.866721571618,12922.75428858432,63579.42596654556,3269.805249034589,13555.276966726571,0.0,0.0,0.0,0.0,134425.46455945083,7164.967431707153,3335.8749402489784,1902.12991528074,4908.317805379696,6431.640373663809,8584.369655070444,44246.2095089002
774799.0293468587,551758.194006569,323817.27084558824,592530.5465567728,730710.0714636596,887647.9149801835,8100000.0,222.2631021045264,338.3133897226042,76.63838192525591,141.18764936295474,191.42969810646724,263.88922228222464,4764.705882352941,496.2326700172187,325.11659603283533,238.10659086817364,373.0055243918769,468.342766998433,582.9803187702081,4764.705882352941,0.0,0.0054,0.0054,208277.1908848365,76671.70725935188,15727.612996272455,152843.04255735953,202899.99585859285,257979.8768348281,598890.2455124157,311077.55982083024,64487.39824608232,150855.88101301412,266220.6671161533,307360.5694317182,349884.54525778,1137675.146139579,207682.1042631705,54793.62832981046,50723.767302337816,169270.6969010267,204753.00559276348,243177.12804318604,457841.8022346829,7991.326558267815,3489.5842423922063,1903.5381858915391,5620.087826483292,7227.952908989437,9468.679899183153,55547.02342501782
103235.2269458244,45880.32435548974,15108.734393623565,42998.66981283209,100035.04440903528,165122.96070891022,303311.6977462359,51.40031510720036,34.11817555083494,4.05445843456951,14.422408059840802,44.81762366788733,100.73055814843389,226.8199395736202,76.74984269304599,38.27500356712235,10.44416611894599,30.73276210289975,72.53484926694983,130.43976513976753,277.2152720545544,0.0,0.0,0.0,0.4026953843637822,40.26953843637823,0.0,0.0,0.0,0.0,4026.9538436378234,35539.6171548731,10611.01999135161,7394.043870515497,28622.602041658545,34476.167501087024,41139.92548219931,173689.82563587464,59937.70960574401,44414.0301660098,0.0,27282.30281239683,56075.79313370676,90032.61428657439,263022.9129947293,7757.497489822936,3433.710503014237,1636.301880593292,5392.692414780056,7023.378068371549,9294.144999239132,38905.11489868274
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.7981,0.2019,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
26746.608903849163,16131.269634586895,4688.363878026376,14489.694162214522,23271.767787269044,38240.36368524367,256134.33591267836,10.418974412253707,11.232778375999755,1.183943028650137,4.19536041398452,8.256739798218021,15.53238092636694,157.84908704663877,17.35381734272805,13.01362610171764,2.2337946004459197,8.250147711620059,14.815718229035632,25.974283366456213,171.06251573407522,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15898.843524314185,7081.161400801229,1607.2015606845505,10515.98465063369,14998.545775743263,20086.01838095557,85825.78171466212,3144.5986863316407,13980.716531307213,0.0,0.0,0.0,0.0,216115.5835050385,7703.166693203339,3401.760648894778,1468.024816193722,5349.616341996018,6994.668806964504,9243.09916554518,44470.19337383842
63559.826104737935,43355.04501723015,7122.98627317213,16771.594399918198,58534.45864554493,125240.75772267258,361966.317554973,29.811900386249057,30.710064913998117,1.3990350241309413,5.024103184078298,14.934007990809416,78.51350486862492,189.68444164966525,41.21375690662224,34.328186665283,1.8339590078184544,9.757981939427596,27.38649978048972,94.33456119061232,204.3526996979248,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14533.436594537145,7477.215972560305,218.9121115803499,9102.77384871226,13349.372823615027,18522.26592482478,125299.47862967728,41531.86702427247,42526.85936041179,0.0,0.0,37154.796034062136,67370.94477954904,288728.0657768268,7494.52248592833,3378.6647807970785,1701.4503796084348,5207.831859388776,6794.1531470957325,8926.812275269389,44311.10008288793
2381418.999264101,2268136.678862173,927100.957049533,1296825.8735987467,1511613.389554642,8100000.0,8100000.0,975.2980006202756,1500.9877075513905,201.39051190525564,307.3207129512339,387.1349962358214,4764.705882352941,4764.705882352941,1467.1134093890405,1309.5067833825951,561.3650803962686,815.7345573480268,967.4639859096686,4764.705882352941,4764.705882352941,0.0,0.1354,0.1354,762777.7390611112,136822.05385746248,302363.8871303646,665829.9118432468,755747.4628988239,851011.2228894995,1751791.0597950723,439645.1051873758,61542.836463779255,241966.3372992626,402493.48552776745,438582.3172344916,475207.6992156254,1171720.2932781463,276067.51212027366,59964.27114144119,100227.57625055252,234574.01704192493,271429.21132054145,313989.4136017373,609970.407565357,7374.78272920459,3343.0620857244594,1323.5207066356488,5041.779658831811,6657.333687764398,8863.546984308065,43497.78151487133
74100.4128108123,41016.60780737198,10955.22031165582,29041.767530236422,68113.4866636162,131233.20969973458,276531.90801209374,41.14076678764879,33.467635466689366,1.9906876048637805,9.91988848682119,27.981125670443078,92.0526051514764,206.4011996385655,57.71911564426763,36.82569096828697,5.420589705750011,19.74413531295924,47.15972054592365,112.15824397065312,233.39189036816097,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27634.196665964897,9617.774496677524,4939.581109103622,21108.456290543585,26931.87106286373,32989.79941037354,232143.52657129164,38531.99471869693,39618.96381888346,0.0,0.0,33986.13266275836,65364.666919710246,239079.4477662376,7934.221426150486,3498.87556587962,1736.832761515077,5530.5253393899175,7179.9761004485335,9458.94671937583,39296.29427516745
23372.625325666355,8477.050916156873,5430.479729520837,13810.990180754929,22360.45668441265,33883.96397142383,146460.53528485357,9.709985699991677,5.363156393895685,1.0546390162474564,4.539653347179621,8.835864311615811,15.680038387306096,144.16995690860324,16.266664152962274,7.073560183766017,2.7025809039765054,8.675010186015601,15.247477434923027,24.78424009677912,154.22727581098863,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17445.787656883163,7388.739448055229,2311.977772210092,11854.85553244436,16591.799017456404,22003.18102112567,67071.90312344489,160.3714866558988,3083.112171692414,0.0,0.0,0.0,0.0,118733.22939316338,5766.466182127297,2818.064516503472,1090.4129605911182,3861.136785565467,5134.782772508674,6945.144550045249,39007.94131141934
770242.7147500014,466282.1666538856,401656.29473001295,603393.8638128416,739016.0747375607,889313.8651032188,8100000.0,206.9129976032781,285.19937570142645,75.34578995565019,139.74058081342798,184.4060715329274,245.8153231558328,4764.705882352941,492.9566009892173,276.1725612230557,251.80191169641412,377.4980643246255,472.2921714439946,582.5944764425354,4764.705882352941,0.0,0.0038,0.0038,200172.3566422839,74259.48788678022,21018.978806300336,146379.71710723877,193602.8690842196,247900.19333145075,528097.2698208882,315929.7290340425,63108.93703596276,147516.85368970205,272330.2591089721,312469.2142624188,353702.6715749955,1022334.3970327256,218763.6474252319,55304.00379315894,53389.8843622165,180249.25393875712,215908.9870577032,254625.0242857107,540263.8322236908,7417.658536668386,3403.369836312671,1492.3358018126214,5122.76406444434,6657.976208475887,8898.317945268349,53591.58318822824
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.002,0.998,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
44042.692857532405,24166.451817790483,10492.684586728024,24643.523687126348,37013.89887816516,78791.78720141505,573577.555336217,16.863299340811047,13.907438089796967,2.542824022548524,8.501783275271876,14.073300492204382,23.27658872501557,296.5867500483678,30.448797770272066,17.04619072604424,4.769729508329213,17.24133004468797,27.088140574891774,43.699936317065536,322.639406872333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29242.62400536691,10420.473496133916,4636.457693789621,22915.271625697456,28606.051956760886,34700.12053205985,566906.3245135146,8651.050000434021,21481.811825374403,0.0,0.0,0.0,0.0,185708.10494595784,6149.01885173147,2899.948237256233,1256.538864326147,4181.742836458755,5510.803844326709,7384.962017372962,35352.307550664846
976369.0891106422,675443.691074183,493748.8854002789,757900.5639691742,911632.1045184024,1081731.821974076,8100000.0,272.38167850500247,421.8572082731488,100.2170853471994,175.0487729508517,227.29981324588877,300.9164217906042,4764.705882352941,631.615380771696,396.8739472860533,307.87764954642614,480.6840040229848,590.5441029716644,722.5681146732164,4764.705882352941,0.0,0.0086,0.0086,276202.849669028,88125.13408685284,36919.78051442958,214224.018133494,270869.9434681274,331556.32465350407,1546811.9121399296,352783.81907149736,68254.81428085185,174003.7686198318,307327.7455866826,349303.24272593926,392273.17807119177,1403418.4204680002,277981.91095662955,60359.356879053455,90704.12834349806,236203.10972815217,274224.6214968031,316426.9006236011,600845.7088476093,7605.849504622665,3425.9473948201758,1694.457299753915,5244.3893638252175,6873.40104835108,9111.454146614828,34777.5581588941
5153521.433205983,2887178.27334206,1695888.1445723344,2157877.273827276,2747506.189729577,8100000.0,8100000.0,2615.547635805203,2103.978592099022,364.0342518786039,496.8797732150488,726.5974670959083,4764.705882352941,4764.705882352941,3098.61417966332,1634.054266723009,1045.136476711581,1375.136845614633,1826.820631325448,4764.705882352941,4764.705882352941,0.0,0.4892,0.4892,1476226.408644783,177851.10444919052,926787.799093561,1355310.6085668842,1470582.981896829,1594636.9925429686,2942673.670407544,529620.0312411849,60788.33965187001,337331.47717297776,492198.030932496,526442.7920598211,562855.9932946531,1595931.8766733983,319040.4195580528,67152.22466848485,118004.76958165072,273676.8442110626,314100.42374261713,359221.24008386704,805092.3212342551,6752.594757198188,3109.8596729860838,1554.032150042017,4604.3701388592,6145.504736538902,8121.958328102754,33516.87079166764
22962.877372998144,25399.8984834786,2314.3486603965466,7685.600559030857,13014.86243323835,61361.46996026718,182575.14238069535,12.255070149650953,22.23011531868332,0.1728584230640032,1.743095657004797,3.980588176336007,39.47498115502487,175.248247204628,15.35120684617568,23.402024646891217,0.3540374467305235,3.1251823410700696,6.69847189852249,44.93305545547982,180.21188511108045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6048.545342556932,4302.520948146364,0.0,3383.5261538747477,5088.0242272356245,7321.418374115664,77628.1050714583,10174.63179614688,24778.986008753836,0.0,0.0,0.0,0.0,173495.11545893233,6739.700234294332,3229.715138174679,1458.8365946339825,4568.006475220446,6014.018296382013,8090.058132618964,51293.03996846141
640818.029518133,296888.0266693296,316477.5605997717,506286.52127615886,625704.0376960898,762140.6829834691,8100000.0,168.00814168158976,177.47209377245483,69.50245546807905,115.35267386608422,156.29869716567634,211.5973170926082,4764.705882352941,411.66169540735774,179.54876543815573,211.0567293450882,316.1987498110909,399.63259444770085,502.15660483769545,4764.705882352941,0.0,0.0014,0.0014,119507.37464960276,57512.904050958205,8456.324362943884,76543.29580758561,112112.63381263876,154089.49832032307,390005.30456653377,291143.7596904625,63225.16813886698,114853.7344953128,246381.2698847204,286264.8867645157,329410.0501682779,880036.4291505483,213812.12346073164,53794.82080721596,53322.3727851308,176040.10650357578,211875.9539149216,248046.29680252212,485673.695023893,5897.276465308643,2806.798253298092,1205.8320491679935,3992.377405565549,5290.968312110143,7077.970051405322,47768.53931856067
58301.83525895714,29813.96917622606,15701.203652491931,32330.877479988056,47069.94461166988,101515.99200618832,240937.23473007124,20.81306193960157,16.091683334003957,3.873506673362335,10.855600170651584,16.880083546220014,29.524145071907327,279.3426250131358,38.85661583310005,20.382013234555277,9.410945833745885,22.355910686834704,34.00319246709317,57.35777856911402,314.4876793172885,0.0,0.0,0.0,0.4027048877953057,40.27048877953057,0.0,0.0,0.0,0.0,4027.0488779530574,35146.66796279359,9682.097908907024,8548.09367490236,28613.37139059302,34431.68824990429,40635.33164861036,110398.37092463672,15457.59703200222,27826.30343573565,0.0,0.0,0.0,29550.36441615103,198396.7091508247,7697.167559273559,3437.14320341834,1701.4503796084348,5366.025140928063,7001.472455365725,9160.13743519984,44311.10008288793
8095048.288931672,156624.87354717636,2895466.2741663447,8100000.0,8100000.0,8100000.0,8100000.0,4760.864224501127,121.49043557973911,694.4600530658806,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4761.970701282613,86.5360057522419,1779.1465321457729,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0022,0.9968,0.999,2281082.1795469048,173072.56703636027,2075594.3860178983,2175363.4061161443,2276827.5340893576,2311610.238928433,2621887.051483848,542737.6792306117,59690.7381799441,467070.90042863856,505576.38787363097,523140.60233739775,566343.2256237533,672913.7044502663,316036.58953588444,38577.89961862068,229571.30268745727,306535.7544998035,314907.2028887068,330826.1648781532,381566.3132687692,8432.48335943357,7197.190680955479,2522.725275951569,5050.157164497839,6220.858370820483,8550.065952295368,27895.854021815016
1884271.129773955,1782502.8163421662,837721.4701501076,1193077.2890491656,1386646.9830143468,1690808.269315801,8100000.0,682.9045247904943,1168.198681875687,188.7188401631612,278.4326928596317,347.62152543832826,494.7175107747598,4764.705882352941,1192.2996527244698,1027.1023933612114,559.3288044639821,765.5074964970871,905.6022435029572,1145.0823307046123,4764.705882352941,0.0,0.0755,0.0755,620639.1773638582,122485.16460164964,239710.2608209265,535776.6530230455,612305.3589507331,695689.9414595,2000642.9760021493,445390.6218472868,66404.79335109946,249208.18970428215,404453.4725741847,443659.5174018561,482621.1390420915,1495591.7358324188,303286.95770330663,64015.65856503299,94385.07814962733,259074.4848288049,299422.6864010532,343661.9975479463,833495.1352170729,7342.117908647848,3360.465147932494,1524.0505422793944,5036.760303751111,6636.145168679088,8786.88493483584,34496.04066205425
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.5766,0.4234,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.02,0.98,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
765454.343344615,256748.42623632436,442068.2037830504,623611.8954532337,751110.8055494784,902400.2323134192,8100000.0,236.70717249433253,156.1866133232435,93.5354030130962,162.3450064769295,223.8164547173373,309.4041610014974,4764.705882352941,515.9503498751128,163.05786227252622,261.95483867363777,403.1996811084268,503.6654227897101,627.3335305842612,4764.705882352941,0.0,0.001,0.001,109543.49506983614,57033.25714428631,7285.238677671321,67360.71950190468,100820.37791956216,143102.08430842045,714618.5741023363,339759.4317213642,68871.83388608381,160019.35945714946,292165.5597986845,333499.51155476074,380384.69925319066,1145166.808619453,301880.9104424736,64139.48004196771,117856.66426311425,257367.61210767052,297631.25040430523,341032.1373472614,662733.8208206187,6928.618566741291,3197.867010933133,1563.7614371619595,4723.060301152123,6260.122809970155,8341.445249049868,42986.4612398574
31877.1678393702,17188.781647204643,7198.576751617393,18307.048980106407,28602.03222365288,43542.79372513211,255116.01274902,13.81857299123606,12.56802060650596,1.803591223684316,6.299429734673536,11.28922529340299,19.82785087011914,168.7533893478262,22.86197748528166,14.897654858565195,3.938004744898252,12.03557481061985,20.113586756787413,32.38515729627327,190.7911172564956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22370.049676701045,8037.17947000295,3860.608916889325,16447.395959337802,21715.942263810957,27470.377776977766,75811.54637914141,3268.5197205554628,14696.772745785478,0.0,0.0,0.0,0.0,216115.5835050385,6238.598442113696,2921.5221968064243,1235.4891538583315,4198.280324459475,5611.713532398202,7525.879642005542,40270.52065606306
22065.97240964455,22547.290783273984,2818.5380029496414,8748.711978354491,14533.218920438909,48846.76101802064,181589.77738395447,11.85342074048629,20.29925104117685,0.3369081615444035,2.402723336547831,5.175372228416977,26.7436789043593,165.73485819093602,15.93482227510094,21.435953316198344,0.5183302577513242,4.668967708126457,8.876648527891229,34.03243251004715,174.86440844116757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9223.509662496415,5456.216957366174,0.0,5479.15325658473,7730.183570020337,11844.33636603008,82782.65067000523,7238.479650102317,21577.769940133418,0.0,0.0,0.0,0.0,163649.02561650623,5603.983097045818,2767.087390382014,1274.8191309032056,3753.353248044382,4969.997637114784,6749.473077447927,40157.13708777503
22354.77241818571,19930.51920411645,2904.3336213376324,9896.380792550535,15885.416933304976,46486.31059326769,181475.0874997169,8.545271115454954,14.141811342636496,0.2981348654358591,2.3702569463567134,4.879378976967953,13.62666408244761,170.84026235975006,12.660142248729272,15.35837789315644,0.4319429258354393,4.618333710013086,8.40802422180615,21.1995997633491,175.54728906419265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8271.116521639764,4929.500043001941,0.0,4955.109414469138,6836.129417049551,10593.718300287534,82240.97906546538,6244.197064007662,18814.1165432694,0.0,0.0,0.0,0.0,160091.78385225273,7839.458832538283,3483.714589402905,1766.2739274861874,5413.055475008571,7106.069248694404,9370.235292766123,37988.491033479135
6880599.779601219,2401530.682482181,1583478.693098768,2150322.907882931,8100000.0,8100000.0,8100000.0,3932.913420075652,1637.8564709622897,383.31003538417394,702.7767042131811,4764.705882352941,4764.705882352941,4764.705882352941,4074.314359754429,1360.3807670696374,977.917403383758,1391.600751444541,4764.705882352941,4764.705882352941,4764.705882352941,0.0002,0.7946,0.7948,1333401.1145897098,165798.3700486553,802356.3484780199,1218682.1207483476,1328391.6049176613,1443159.959704053,2007248.152995012,503762.1180196557,62971.97141273712,317725.3799607884,463999.2183522992,500765.6300685299,537884.8605053368,1051976.7001895625,313272.6567247072,66393.97285729155,143712.79370680713,267717.0054438312,307943.4447512696,350655.5885472613,734481.4157501429,7067.909892139845,3182.745782348209,1999.8918000838617,4906.446060852917,6360.137967812711,8474.31689405424,29658.371183448795
34887.59485730292,31622.08828454759,3388.448861024477,11574.64457344178,20587.51661202464,83160.87922970347,242302.3563917013,17.990236588869248,26.053579013427715,0.3220514859668046,2.931038174242494,7.179395361115766,56.17758997438683,285.8335024458909,23.743117208994324,28.010478253113877,0.6702966755371343,5.782069241355741,12.056958042908308,65.59269407292481,290.2449147809347,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10333.01476372501,6259.966288624608,0.0,6012.489981250558,8911.687898632445,13269.15003237502,145892.00760542558,16733.50297088941,30680.61145971286,0.0,0.0,0.0,28223.159804652318,216168.73746896745,7821.077122688494,3444.047350077087,1326.6306808416691,5479.904976324508,7095.761927175046,9348.121953489752,36712.87782351563
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.9384,0.0616,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
33947.21680168937,22495.486275315823,7024.87038261926,17087.455913528407,27534.17521253225,62288.46797718134,209227.8214193932,14.340142719611258,16.813398121538626,1.4396043001369618,5.328752371812485,10.13321765948001,20.59164604444372,205.23366576893952,22.952739445180523,19.40409513930972,3.209699388272272,10.256843902628887,18.005681807210788,35.27681665194564,227.18452437311737,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18803.99791550721,7552.148598973676,2652.113630164072,13131.469402657358,17967.6195701283,23584.69304833824,66927.86917610368,7298.862815747848,20753.093699946527,0.0,0.0,0.0,0.0,170070.10396493683,7844.356070434313,3453.0255236290427,1504.903712088941,5475.913135966175,7118.821006849645,9405.274056330663,38366.4201396893
2629477.1952692373,2192169.738062745,1061800.1839978064,1541893.6523929052,1785709.7771326515,8100000.0,8100000.0,1042.9049823839107,1488.4374524656243,265.5143458873692,366.7051260294475,453.63283574638376,4764.705882352941,4764.705882352941,1661.7118370994638,1246.9549396165223,721.7380978617856,1003.1721710846604,1182.7927967088317,4764.705882352941,4764.705882352941,0.0,0.1376,0.1376,883750.1245139583,158348.62940752142,333694.88241868943,775392.692752403,874401.1260113643,982607.989226803,2603109.4826463666,508259.44590752665,67692.00610222861,288958.6752211084,467050.4947598545,505674.94630509935,546029.255221708,1564429.2471337127,357425.87851595186,72577.4904569483,155072.08199763432,307624.6402629968,352136.6435409265,400680.7704021549,931792.8630153444,7193.95188496254,3295.8959751346783,1524.0505422793944,4903.28482957476,6506.352761941918,8640.404394862853,34290.780744224896
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.1381,0.8619,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.6251,0.3749,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
7067976.504319303,2179524.359970342,1875221.6218882136,2488201.3370045577,8100000.0,8100000.0,8100000.0,3998.831190917245,1616.4829845637084,430.11861032559233,590.0729945634607,4764.705882352941,4764.705882352941,4764.705882352941,4178.864859710623,1237.9276219991934,1197.7234788271733,1581.2372283431994,4764.705882352941,4764.705882352941,4764.705882352941,0.0001,0.8165,0.8166,1700369.0658477815,184021.0289572606,1163573.8109632265,1580979.2213372046,1693091.171712268,1817590.1853282463,3243483.1750796065,491246.5983299229,57235.4838352003,326920.81203238625,453743.9094331209,486995.2925411733,522048.1400554745,1012849.4242842324,274807.9509599693,59081.11779531768,95776.54692345936,233610.4003655548,271993.1729809471,311820.91598568583,561568.7067405056,6403.562175861134,3053.437211514562,1622.518092458861,4360.247723049297,5833.611670962318,7671.800265087902,33781.019173978035
278076.9994096304,59541.75473253008,85459.22645520122,205976.95274472955,275006.17143804615,352436.35046952084,999363.4179383126,82.4762311654872,31.15886311683041,22.13458315070544,48.119172479158905,76.90883948390501,124.7023285549333,490.8768302852916,183.05273798010504,42.86358634088685,68.6685490843053,132.6401566931085,178.88027176776498,238.2406197333384,672.7866949542678,0.0,0.0,0.0,270.41983950286794,1808.72066614148,0.0,0.0,0.0,0.0,64164.41102896427,122071.06711314892,32149.60356533389,55084.73846646517,102271.40585528138,117418.7874008423,136002.66264545548,852843.8710412332,148799.81303689012,50527.20197421104,2468.475026207996,113328.26510721882,146513.89383689902,181263.87665108105,377988.405000197,6935.699420088393,3193.7785036574733,1564.2628207675602,4755.642479979395,6260.209760665202,8294.422301867775,37144.360528838246
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.1491,0.8509,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
8100000.0,0.0,8100000.0,8100000.0,8100000.0,8100000.0,8100000.0,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,4764.705882352941,0.0894,0.9106,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
