S1,Tm,zetaM,mu1,R1,moatAmpli,RI,GMFile,GMScale,mu2,mu3,R2,R3,beam,roofBeam,col,moatGap,Tfb,T1,T2,ST1,ST2,GMSavg,GMS1,GMST1,GMST2,GMSTm,maxDisplacement,driftMax1,driftMax2,driftMax3,accMax0,accMax1,accMax2,accMax3,velMax0,velMax1,velMax2,velMax3,collapseDrift1,collapseDrift2,collapseDrift3,serviceDrift1,serviceDrift2,serviceDrift3,occupancyDrift1,occupancyDrift2,occupancyDrift3,resDrift1,resDrift2,resDrift3,impactedLeft,impactedRight,impacted,uplifted,runFailed
0.806470061,3.085909909,0.185510001,0.036415323,33.63682283,1.490478465,0.836839941,RSN882_LANDERS_FHS000,5.532355394,0.073846369,0.073846369,67.27364567,67.27364567,W24X68,W18X40,W14X176,24.92614657,1.179160809,1.866530963,3.707650502,0.432068944,0.217515125,0.476445267,0.858545764,0.747977339,0.164325883,0.202465844,9.14486,0.005005641,0.007508974,0.007634763,1.216006729,0.250934265,0.272841615,0.358819876,31.7875,31.1578,31.9791,37.6024,0,0,0,0,0,0,0,1,1,0.000603353,0.000658038,0.000378828,0,0,0,0,0
1.227994249,2.943627313,0.11701668,0.029805222,34.00964695,1.590119447,1.328763185,RSN3947_TOTTORI_SMNH01NS,6.145362991,0.146596671,0.146596671,54.41543513,54.41543513,W24X76,W21X44,W14X176,44.96883184,1.123718003,2.352994097,3.334550972,0.521885818,0.368263751,0.725472743,1.212593193,0.49630846,0.357556235,0.377133394,24.5138,0.011460256,0.012855769,0.01035,2.535160455,0.47235766,0.504042443,0.577611284,88.1457,90.9294,93.993,91.8999,0,0,0,0,0,0,1,1,1,0.002327391,0.001159827,0.000543506,0,0,0,0,0
0.845577987,3.279430678,0.161003198,0.023483071,27.76661929,1.291861919,1.316609641,RSN1005_NORTHR_TEM090,5.826304708,0.067414499,0.067414499,72.19321016,72.19321016,W24X55,W21X44,W14X132,25.35247762,1.354743779,1.922865101,3.840824685,0.439748991,0.22015532,0.499549393,0.630869361,0.564021934,0.241605481,0.179834028,9.6933,0.007198558,0.011428109,0.009530064,0.891053313,0.18356677,0.163395704,0.292991718,37.0653,36.2467,33.9566,39.5711,0,0,0,0,0,0,1,1,1,0.001101673,0.002018082,0.001616049,0,0,0,0,0
1.046815071,3.727901215,0.134490455,0.017172771,15.50099546,0.518635268,1.802153684,RSN1549_CHICHI_TCU129-E,2.066237124,0.053051308,0.053051308,86.80557459,86.80557459,W24X55,W21X44,W14X120,15.19750497,1.387456258,1.463610163,4.211629077,0.715228069,0.248553482,0.618435959,1.202353507,0.949264863,0.219348913,0.217064264,15.8089,0.024751282,0.021480769,0.017460256,1.398501553,0.378289337,0.520991201,0.463535197,80.7176,72.6001,65.6124,65.6699,0,0,0,0,0,0,1,1,1,0.006464929,0.004336474,0.001725897,1,1,1,0,0
0.991129805,3.347866364,0.132763111,0.02476646,39.80590407,1.487834619,0.544556375,RSN138_TABAS_BOS-L1,6.949345194,0.089339302,0.089339302,71.65062733,71.65062733,W30X90,W21X50,W14X283,37.21852879,0.861923968,2.424676062,3.826364212,0.408767926,0.25902652,0.585538295,1.161264074,0.370474398,0.222856353,0.258117491,18.1638,0.00324359,0.004863462,0.00484141,0.649430642,0.212692805,0.222373188,0.347003106,41.957,40.8484,39.8775,40.2754,0,0,0,0,0,0,0,0,0,2.46E-05,1.45E-05,0.000168679,0,0,0,0,0
1.168033546,2.93217003,0.151527135,0.046020137,39.04886375,1.14106783,1.490098934,RSN779_LOMAP_LGP000,0.947945615,0.156454779,0.156454779,58.57329562,58.57329562,W24X68,W21X44,W14X159,28.23762717,1.194308155,2.373224125,3.459601984,0.492171613,0.337620787,0.690049242,0.992427963,0.463349758,0.368406084,0.444711444,20.5693,0.015991026,0.018548077,0.016037821,0.845724638,0.36864648,0.317556936,0.43944617,47.3478,51.4126,57.2167,61.0256,0,0,0,0,0,0,1,1,1,0.006810186,0.006346808,0.00598859,0,0,0,0,0
0.969807703,3.18952431,0.152282551,0.021733711,23.1209224,0.882195017,1.903366507,RSN65_SFERN_OPP000,17.46670836,0.076635948,0.076635948,67.05067496,67.05067496,W24X55,W18X40,W14X132,19.6844117,1.371024123,1.839745024,3.701501113,0.527142452,0.262003893,0.572941653,1.082663089,1.144431188,0.135058165,0.197399359,17.1939,0.019795962,0.021485256,0.017926282,0.665561594,0.298819876,0.305838509,0.408729296,58.7767,65.1528,69.4719,68.0777,0,0,0,0,0,0,1,1,1,0.011123455,0.009751833,0.008100385,0,0,0,0,0
1.0027074,3.747715674,0.192240701,0.024313638,26.60837757,1.771530035,1.07308927,RSN825_CAPEMEND_CPM000,1.563523981,0.070050319,0.070050319,101.1118348,101.1118348,W24X62,W21X44,W14X145,44.12329942,1.275235997,1.884138259,4.545454375,0.532183556,0.220595636,0.59237809,1.165087882,0.419684692,0.212787442,0.294001585,19.0247,0.007887821,0.010994872,0.008038462,0.72613354,0.179681936,0.248340839,0.277018634,68.5929,71.261,74.4327,78.7548,0,0,0,0,0,0,1,1,1,0.000758974,0.001288654,0.000987051,0,0,0,0,0
1.088928023,3.358847289,0.153304061,0.031657979,42.40147484,1.289655066,1.842479718,RSN1089_NORTHR_TPF360,18.12832541,0.108796601,0.108796601,76.32265471,76.32265471,W24X55,W18X40,W14X132,33.94919791,1.371024125,2.478535042,3.949144648,0.439343404,0.27573769,0.64331539,1.431845479,0.423862862,0.218348861,0.314397754,18.2754,0.008503846,0.01489359,0.01569359,1.805548654,0.275028468,0.332140269,0.452893375,74.7453,75.9489,81.3895,79.834,0,0,0,0,0,0,1,1,1,0.000805308,0.002564858,0.003998003,0,0,0,0,0
1.195616514,2.614005945,0.142725087,0.055315882,29.38932429,1.02328853,1.953391583,RSN3964_TOTTORI_TTR007NS,4.645669253,0.138823511,0.138823511,44.08398643,44.08398643,W24X76,W21X44,W14X176,23.56777459,1.123718008,1.900652291,3.00135065,0.629055888,0.39835949,0.70634467,1.029684716,0.523164557,0.392132354,0.475303551,20.1537,0.023290385,0.019242949,0.015285897,3.236050725,0.518012422,0.476845238,0.599842133,108.448,106.605,107.612,102.364,0,0,0,0,0,0,1,1,1,0.014150423,0.008423141,0.004929551,0,0,0,0,0
1.222533056,3.908282325,0.164685054,0.017107548,25.20538612,0.462216255,1.502405965,RSN138_TABAS_BOS-L1,8.571838092,0.076585459,0.076585459,103.3420831,103.3420831,W21X62,W18X40,W14X132,15.50562141,1.375853464,1.999989331,4.595311045,0.611269789,0.26603924,0.722246387,1.43238929,0.725058362,0.338598179,0.295239629,17.0358,0.0756,0.048764103,0.039082692,2.932867495,1.112259317,0.609930124,0.716190476,45.2037,46.8082,50.1988,55.8066,1,0,0,1,1,1,1,1,1,0.067685192,0.038204487,0.028983974,0,1,1,0,0
0.907424648,3.817047012,0.110976494,0.013218175,16.36197468,1.295234708,0.982323488,RSN4040_BAM_BAM-L,1.031622264,0.039175575,0.039175575,86.71846582,86.71846582,W21X68,W21X44,W14X159,35.61440539,1.260409125,1.488391114,4.209515377,0.609668144,0.215565111,0.536087078,1.092724219,1.107683744,0.11878001,0.149362813,21.0175,0.00653141,0.008592949,0.006365385,0.570703934,0.155911232,0.187855849,0.210476708,54.3308,57.7769,61.7812,63.2645,0,0,0,0,0,0,0,1,0,0.000151154,0.000230833,0.000265756,0,0,0,0,0
1.060344158,3.236710174,0.119305759,0.012331702,28.39465686,0.729249976,1.147345161,RSN8597_SIERRA.MEX_CISWSHNN,19.71677934,0.089560226,0.089560226,65.30771078,65.30771078,W24X68,W18X40,W14X159,19.47387523,1.209230215,2.236793531,3.653074571,0.474046506,0.290260748,0.626428654,1.141700502,0.334027817,0.345782607,0.351581015,20.1053,0.031709615,0.027223077,0.02139359,1.477311077,0.582921843,0.595846273,0.533493789,55.4054,56.5788,56.4702,52.6381,0,0,0,1,1,0,1,1,1,0.019106026,0.012253276,0.006675673,1,1,1,0,0
0.935730807,3.971688976,0.144601423,0.023319475,20.06003529,0.622473403,1.68462449,RSN882_LANDERS_FHS000,6.419079423,0.045029646,0.045029646,100.3001764,100.3001764,W21X50,W21X44,W14X109,16.97587765,1.542654667,1.405803141,4.527173678,0.665620085,0.20669205,0.552809751,0.996153185,0.906079201,0.133353911,0.139144172,11.6292,0.008200962,0.013776154,0.011491218,0.803680124,0.181841615,0.171530538,0.286011905,33.9682,34.3419,35.4197,39.4809,0,0,0,0,0,0,1,1,1,0.001367821,0.001547141,0.001293494,0,0,0,0,0
0.94230266,3.156525499,0.184328219,0.037081683,21.7264044,1.01185332,0.610483621,RSN3966_TOTTORI_TTR009NS,4.297445983,0.072398243,0.072398243,69.52449407,69.52449407,W27X84,W18X50,W14X233,20.2737288,0.969211592,1.471619118,3.769165662,0.640316946,0.250002983,0.556692261,0.704084096,0.493802589,0.231039398,0.326735269,21.6637,0.028707051,0.030269231,0.029501923,3.129373706,1.33123706,0.930383023,0.980212215,70.2926,67.6128,69.7482,73.8613,0,0,0,1,1,1,1,1,1,0.021337263,0.021022821,0.017453397,1,0,1,0,0
1.180213345,3.588217555,0.137861159,0.023420646,23.9442876,1.372109326,1.379399144,RSN20_NCALIF.FH_H-FRN044,3.247429756,0.07041991,0.07041991,81.41057785,81.41057785,W24X62,W18X40,W14X132,43.29599333,1.323101945,1.807070353,4.078652696,0.653108687,0.289363531,0.697244807,0.860402942,1.137485093,0.22610577,0.291698716,27.5924,0.013875641,0.015202821,0.012795513,0.4798706,0.238807195,0.236709886,0.310336439,55.005,58.885,65.6728,72.2291,0,0,0,0,0,0,1,1,1,0.005164038,0.004567692,0.004101538,0,0,0,0,0
1.125993357,3.12070102,0.166905598,0.056453046,36.07057843,0.54267095,0.80754952,RSN3747_CAPEMEND_CRW270,4.765458553,0.083573418,0.083573418,64.92704118,64.92704118,W27X84,W21X44,W14X233,13.32452114,0.968019689,1.54655937,3.642412379,0.728063454,0.309133959,0.665212797,0.867047068,0.53397472,0.382266446,0.38617474,14.7373,0.025317949,0.020160256,0.021744872,2.852044513,1.386713251,1.325235507,0.959081263,52.6247,55.2992,57.2757,55.8035,0,0,0,1,0,0,1,1,1,0.0112385,0.006241282,0.002179808,1,1,1,0,0
1.126999239,3.254413463,0.113523174,0.028652987,31.8820064,1.633804551,1.017000039,RSN1089_NORTHR_TPF360,18.76212983,0.075823875,0.075823875,63.76401281,63.76401281,W24X76,W18X40,W14X193,47.27730648,1.111109486,2.01318261,3.609641969,0.559809743,0.31221912,0.665807051,1.481905811,0.42174146,0.280519823,0.337405886,20.3992,0.006027564,0.008846859,0.009485256,2.050331263,0.299396998,0.333812112,0.388304865,81.0165,82.5431,78.8575,80.0374,0,0,0,0,0,0,0,1,1,0.000149246,0.000471747,0.001077596,0,0,0,0,0
0.953073724,3.931323478,0.15399616,0.012787516,27.60807591,1.176158971,1.273262785,RSN4040_BAM_BAM-L,1.083519248,0.058577623,0.058577623,102.1498809,102.1498809,W24X55,W21X44,W14X132,31.66906551,1.354743776,2.099976014,4.568727333,0.453849814,0.208608143,0.563055576,1.14769501,0.629797182,0.10167617,0.14687488,22.2265,0.00966859,0.012797436,0.008566026,0.490512422,0.13966589,0.209207039,0.244208075,57.7553,60.9153,65.8523,70.0102,0,0,0,0,0,0,1,1,1,0.001960724,0.003068846,0.001994936,0,0,0,0,0
1.246330025,2.715116787,0.132515835,0.039474654,23.26602725,1.157967298,1.774108296,RSN5842_SIERRA.MEX_02659360,19.68598436,0.119506649,0.119506649,46.53205451,46.53205451,W24X76,W21X44,W14X176,29.5577915,1.123718005,1.784321923,3.083560128,0.698489442,0.404185413,0.736305127,1.161729389,0.728368237,0.462681849,0.413888595,22.8831,0.030471795,0.025216667,0.016429487,1.420701346,0.411995342,0.428773292,0.513219462,50.0799,51.551,55.7392,61.1521,0,0,0,1,1,0,1,1,1,0.017184167,0.012300641,0.007825,0,0,0,0,0
1.119159485,2.611022524,0.100480556,0.025540899,25.53473128,0.819335675,0.633413828,RSN5842_SIERRA.MEX_02659360,17.67730512,0.131898009,0.131898009,40.85557005,40.85557005,W30X108,W21X55,W14X283,19.50469456,0.812600735,2.051190973,2.889361919,0.545614475,0.387337937,0.661175492,1.043191161,0.440102863,0.417195514,0.330686358,20.0037,0.009949359,0.010509615,0.00806859,1.115483954,0.743361801,0.745199275,0.623757764,41.6472,44.1181,47.6609,50.767,0,0,0,0,0,0,1,1,1,0.001867756,0.000890833,0.000470897,0,1,1,0,0
1.281052526,3.499094284,0.199253758,0.04782576,23.87544559,0.689113062,0.690227142,RSN68_SFERN_PEL090,5.111627661,0.090055343,0.090055343,88.33914868,88.33914868,W30X90,W21X50,W14X257,20.18588744,0.883978591,1.512535941,4.248669139,0.846956751,0.301518542,0.756818439,1.270673451,1.076675255,0.487958926,0.56580773,22.2833,0.042241026,0.02959359,0.034082051,4.230357143,2.212872671,1.36498706,1.177606108,66.1988,62.0508,61.3207,62.7102,0,0,0,1,1,1,1,1,1,0.035786269,0.021506667,0.021214615,1,1,1,0,0
1.175664447,3.179560514,0.168995025,0.063617896,35.49619919,1.210945263,0.657949722,RSN522_PALMSPR_INO225,19.129691,0.07712503,0.07712503,67.44277846,67.44277846,W30X90,W21X50,W14X283,31.48929103,0.861923975,1.127070702,3.712308282,1.043115081,0.316693647,0.694557415,1.344150416,0.994705611,0.192818898,0.323466905,12.4344,0.004883333,0.006527564,0.006545513,2.005411491,0.47048913,0.34505176,0.435,58.5413,53.123,48.3353,50.9954,0,0,0,0,0,0,0,0,0,2.97E-05,1.34E-05,0.00021609,0,0,0,0,0
1.152476243,2.774445122,0.151747805,0.061935753,42.97472516,0.77769103,1.056918224,RSN3966_TOTTORI_TTR009NS,5.255959272,0.185987055,0.185987055,51.5696702,51.5696702,W24X84,W21X44,W14X193,17.95871614,1.063256241,2.420149341,3.246186627,0.476200466,0.355024641,0.68085832,0.861124804,0.57283227,0.380483122,0.49597708,19.7637,0.082883974,0.060626923,0.035061538,7.085300207,1.140207039,0.817199793,0.780093168,81.0888,79.4563,89.9324,98.0178,1,1,0,1,1,1,1,1,1,0.077457679,0.051476282,0.026503846,1,0,1,0,0
1.235629332,3.457299261,0.124438602,0.018553258,32.5338479,1.445230188,0.740295326,RSN882_LANDERS_FHS000,8.476372434,0.094118218,0.094118218,74.82785018,74.82785018,W30X90,W21X44,W14X257,47.45734721,0.889996873,2.310294816,3.910280762,0.534836213,0.315995041,0.729983387,1.315416875,0.603738833,0.202741153,0.290640849,15.5995,0.003823077,0.005182051,0.005164744,0.883250518,0.214417443,0.247331004,0.30944617,49.3567,48.7959,50.3561,53.7908,0,0,0,0,0,0,0,0,0,0.000485468,0.000630981,0.000759404,0,0,0,0,0
1.201617114,3.500969551,0.178296029,0.061245538,36.25928896,0.489908512,1.04962343,RSN1005_NORTHR_TEM090,8.279528979,0.071703114,0.071703114,83.39636461,83.39636461,W24X76,W21X44,W14X193,14.05816948,1.096349623,1.039519062,4.128096747,1.155935622,0.291082595,0.709889696,0.896503258,0.898650339,0.322506914,0.308022483,10.1211,0.005933254,0.009409804,0.007849103,1.642261905,0.349547101,0.438361801,0.435269151,43.9219,43.0513,45.4528,47.5141,0,0,0,0,0,0,0,1,1,7.54E-05,0.000122564,0.000212949,0,0,0,0,0
0.977301368,2.693068466,0.129597412,0.042416065,32.42951804,1.005282828,0.550455824,RSN65_SFERN_OPP000,17.60167292,0.109039766,0.109039766,45.40132525,45.40132525,W30X108,W21X55,W14X311,20.09364085,0.79223365,2.012187632,3.045864452,0.485690973,0.32086174,0.57736875,1.091028783,0.801783431,0.223090242,0.301531511,18.3379,0.003983974,0.004852564,0.004871154,1.190287267,0.313519669,0.364068323,0.435916149,60.1206,62.6952,64.2844,60.9312,0,0,0,0,0,0,0,0,0,2.37E-05,1.61E-05,0.000156846,0,0,0,0,0
1.268311997,3.357388347,0.100502448,0.032600055,22.64165801,1.20731646,0.515402071,RSN5818_IWATE_48A61NS,2.817681865,0.059564249,0.059564249,65.66080822,65.66080822,W30X116,W21X55,W14X370,41.87933267,0.738406125,1.44720917,3.662936749,0.876384716,0.3462555,0.749291607,0.855347623,0.728232426,0.498250711,0.524355212,29.8962,0.003748077,0.005084615,0.004563462,0.839632505,0.298900104,0.332132505,0.394650621,67.4876,69.3038,71.9922,73.7113,0,0,0,0,0,0,0,0,0,0.000113129,9.62E-05,0.000200241,0,0,0,0,0
0.950110932,3.968574145,0.119595386,0.016170082,18.68889655,1.061944423,1.713574352,RSN3760_LANDERS_BLC360,10.54328407,0.041324398,0.041324398,95.31337243,95.31337243,W21X55,W21X44,W14X120,31.13407911,1.448374569,1.524653386,4.413196097,0.6231652,0.215288628,0.561305222,0.835532173,0.44405497,0.317776219,0.271203668,32.0305,0.052405769,0.051233333,0.029688462,2.31057971,0.55193323,0.481058489,0.588693064,70.4999,71.0306,71.4567,71.3759,1,1,0,1,1,1,1,1,1,0.044636051,0.038614167,0.018932692,1,1,1,0,0
0.927759349,3.787128044,0.118175268,0.022107575,41.40692281,1.494125815,0.534540165,RSN8597_SIERRA.MEX_CISWSHNN,17.25140486,0.051781644,0.051781644,86.95453789,86.95453789,W27X84,W21X44,W14X233,40.95720204,0.968019683,2.201980251,4.215241226,0.42132955,0.220096383,0.548100384,0.998942944,0.290322059,0.250285041,0.251271758,24.9984,0.005069872,0.006879487,0.006347436,1.064332298,0.269785197,0.331594203,0.318100414,51.2022,51.9103,52.49,49.8089,0,0,0,0,0,0,0,0,0,0.001502308,0.00229891,0.002190449,0,0,0,0,0
0.958570226,2.624668874,0.126188012,0.056559313,42.02161876,1.397733962,0.687248113,RSN352_COALINGA.H_H-PG3000,8.918670089,0.284841982,0.284841982,46.22378063,46.22378063,W30X90,W18X50,W14X257,26.92017452,0.890909284,2.623295218,3.073328894,0.36540692,0.311899656,0.566302792,1.672372827,0.431541132,0.223225003,0.430479591,13.102,0.004521795,0.005798718,0.005961538,1.264754141,0.315556418,0.319490166,0.390525362,51.0133,50.2431,48.8384,50.7004,0,0,0,0,0,0,0,0,0,8.54E-05,0.000119615,0.000314538,0,0,0,0,0
0.872781545,3.683451908,0.178827395,0.025602986,36.45712696,1.413170349,1.696196805,RSN3747_CAPEMEND_CRW270,3.693808895,0.06427969,0.06427969,94.7885301,94.7885301,W21X50,W21X44,W14X109,30.95510002,1.542654668,2.117168219,4.40102871,0.412240056,0.198313077,0.515620673,0.672066735,0.527234151,0.218919783,0.298348116,18.3424,0.011640385,0.015592949,0.012073718,0.669984472,0.195840321,0.204466356,0.31451087,48.3624,48.7596,47.2143,41.3467,0,0,0,0,0,0,1,1,1,0.002580968,0.003144749,0.002264517,0,0,0,0,0
1.229173851,3.220113627,0.193823458,0.066261061,43.28321043,1.679562972,1.230866412,RSN3760_LANDERS_BLC360,13.6400168,0.099549785,0.099549785,73.58145772,73.58145772,W24X68,W21X44,W14X159,43.92029116,1.194308159,1.719746574,3.877577628,0.71474127,0.316995292,0.726169627,1.08094146,0.575522406,0.333132155,0.398021464,29.5476,0.016663462,0.015467949,0.013901282,3.085377847,0.486193064,0.529104555,0.781814182,86.6804,90.271,89.2389,82.2269,0,0,0,0,0,0,1,1,1,0.003902692,0.003544263,0.004153853,0,0,0,0,0
0.861723082,3.46427519,0.174843407,0.026793708,30.65010571,0.783802267,1.286617396,RSN68_SFERN_PEL090,3.438428522,0.064747475,0.064747475,82.75528541,82.75528541,W24X55,W21X44,W14X132,16.07653088,1.354743779,1.916056533,4.112199517,0.449737817,0.209552839,0.50908757,0.85474141,0.269223201,0.349876992,0.378951828,17.3583,0.056269231,0.046060897,0.035669231,2.998524845,1.048152174,0.460219979,0.791563147,44.4077,44.6935,45.5984,48.0136,1,0,0,1,1,1,1,1,1,0.050561987,0.038106667,0.024608974,0,1,1,0,0
1.081088491,3.794470573,0.130733854,0.038026046,44.42024687,1.53970326,1.078046228,RSN347_COALINGA.H_H-Z09000,10.03878402,0.053202065,0.053202065,88.84049374,88.84049374,W24X68,W21X44,W14X159,47.84059604,1.194308154,1.609094215,4.260708171,0.671861524,0.253734461,0.638683963,1.296376444,0.881374493,0.172687724,0.245565168,18.3042,0.006875,0.008559744,0.007844077,0.641376812,0.228275104,0.229369824,0.324223602,50.5624,51.9769,55.9915,59.327,0,0,0,0,0,0,0,1,1,0.001217429,0.001851301,0.001861468,0,0,0,0,0
1.05462985,2.717110403,0.138342163,0.054592631,39.17156377,0.930966141,0.7045471,RSN5842_SIERRA.MEX_02659360,16.65804909,0.13680819,0.13680819,47.00587652,47.00587652,W30X90,W21X50,W14X257,19.85565009,0.883978592,2.193222634,3.09921985,0.480858547,0.340288815,0.623052763,0.983041784,0.360335672,0.388559519,0.350967103,20.3286,0.01438141,0.013998077,0.011819872,1.319663561,0.662528468,0.932256729,0.761767598,35.6156,39.9377,46.1638,46.7675,0,0,0,0,0,0,1,1,1,0.005041244,0.002712821,0.001782244,0,1,1,0,0
1.161001283,2.522332646,0.154220606,0.090100789,43.58697139,0.978935394,0.964530031,RSN812_LOMAP_WDS000,6.832931701,0.401752506,0.401752506,47.94566853,47.94566853,W27X84,W21X50,W14X211,20.5910449,0.987320718,2.628512937,3.130047993,0.441695099,0.37092124,0.685894731,1.433169843,0.477994068,0.563790499,0.461290303,12.4674,0.007509615,0.01018141,0.008941026,1.250954969,0.3550647,0.422365424,0.494034679,46.4108,40.9378,38.5149,38.7644,0,0,0,0,0,0,1,1,1,0.000501929,0.00091266,0.001015853,0,0,0,0,0
0.803000012,3.170438845,0.161968131,0.026269737,30.79356063,0.755606969,0.875655253,RSN827_CAPEMEND_FOR000,3.644859586,0.069873642,0.069873642,67.7458334,67.7458334,W24X68,W18X40,W14X176,13.58548029,1.179160807,1.981582972,3.720639584,0.405231587,0.215823111,0.474395236,0.655562987,0.520836169,0.222566134,0.291337474,14.3456,0.01686859,0.015191026,0.016525,2.241511387,0.831348344,0.867644928,0.735597826,49.5825,48.5039,51.4346,52.2234,0,0,0,0,0,0,1,1,1,0.007668423,0.004603013,0.001905833,1,1,1,0,0
1.169526051,3.303315521,0.199585137,0.042454218,21.38785422,0.410979722,0.936553789,RSN138_TABAS_BOS-L1,8.200177412,0.089547601,0.089547601,79.1350606,79.1350606,W24X76,W21X44,W14X193,10.3687635,1.09634962,1.516047749,4.02124725,0.771430881,0.290836643,0.690930982,1.370283266,1.169302972,0.307508311,0.315218514,11.8057,0.044706667,0.033105769,0.037508974,3.377510352,1.56744824,1.404246894,1.393625776,52.0818,44.6623,40.8872,41.6143,0,0,0,1,1,1,1,1,1,0.035547769,0.024169936,0.024018077,0,1,1,0,0
1.164329572,2.937507701,0.196384665,0.066885128,20.43384476,1.558474607,0.694772413,RSN4031_SANSIMEO_36695090,3.599198815,0.090779157,0.090779157,61.30153428,61.30153428,W30X90,W18X55,W14X257,35.03421916,0.886708472,1.048341982,3.53925602,1.110639078,0.328975798,0.687861014,1.270054685,1.367888004,0.272647093,0.264481522,14.7717,0.007065385,0.010196795,0.008691667,1.955339027,0.418343685,0.479777433,0.574285714,48.5101,46.3078,50.5363,61.835,0,0,0,0,0,0,1,1,1,0.001321237,0.002239404,0.002420755,0,0,0,0,0
0.916132894,2.867746184,0.175265903,0.028443819,15.30007499,1.138867668,1.523655109,RSN1089_NORTHR_TPF360,15.25165565,0.07821853,0.07821853,56.61027745,56.61027745,W24X55,W18X40,W14X132,20.53959708,1.371024124,1.410498517,3.401135614,0.649510002,0.269360884,0.541231724,1.204634939,0.567015311,0.260474375,0.316793457,13.2684,0.010725577,0.013664103,0.013214551,1.686850414,0.314223602,0.388509317,0.469712733,56.3704,61.5842,63.6497,60.5407,0,0,0,0,0,0,1,1,1,0.000641282,0.000845,0.001503141,0,0,0,0,0
1.252505906,3.350249174,0.127890579,0.029844247,39.38851768,1.100122485,0.819279496,RSN5807_IWATE_55462NS,9.582848541,0.110300455,0.110300455,70.89933183,70.89933183,W27X84,W21X44,W14X211,35.19827124,0.993684602,2.42299352,3.8062506,0.516924992,0.329065539,0.739953706,1.079045037,0.597591248,0.27380498,0.4414011,27.9767,0.006397436,0.008150641,0.007463462,2.015144928,0.330571946,0.361798654,0.415243271,86.9453,86.3164,86.1175,88.7076,0,0,0,0,0,0,0,1,1,0.000388301,0.000405256,0.000151167,0,0,0,0,0
1.204630265,2.724697168,0.106831277,0.042638726,34.43073848,0.680768742,0.59834235,RSN882_LANDERS_FHS000,8.263719961,0.153453104,0.153453104,44.75996003,44.75996003,W30X116,W21X55,W14X311,17.91898514,0.773563284,2.254030008,3.024274115,0.534433996,0.398320463,0.711669801,1.282416125,0.648734313,0.298268168,0.417760699,15.6694,0.004142308,0.006323077,0.006477564,1.530007764,0.311607143,0.383509317,0.538876812,54.0316,52.9676,52.8941,54.5314,0,0,0,0,0,0,0,0,0,0.000271724,0.000200788,9.48E-05,0,0,0,0,0
1.185781747,3.947194009,0.173020171,0.04758398,26.8882956,1.04107451,1.826260135,RSN4211_NIIGATA_NIG021NS,6.299870518,0.061284281,0.061284281,104.8643528,104.8643528,W24X55,W18X40,W14X120,33.60868438,1.403039705,1.108277318,4.629032691,1.069932343,0.256161887,0.7005345,1.152851735,1.047361102,0.353957243,0.324856345,19.1449,0.009895833,0.012751923,0.012416346,3.932272257,0.381837474,0.368576605,0.462484472,156.687,161.329,156.624,141.999,0,0,0,0,0,0,1,1,1,0.001252829,0.001767468,0.002160353,0,0,0,0,0
1.239201377,3.76567781,0.169214165,0.036397199,44.14774638,1.571443626,1.112730215,RSN68_SFERN_PEL090,4.944634126,0.092032892,0.092032892,97.12504205,97.12504205,W24X68,W18X40,W14X176,50.98810418,1.179160809,2.335262972,4.454940595,0.530647466,0.27816339,0.732093675,1.22916138,0.411551987,0.415340063,0.55299977,39.3539,0.014924359,0.016270513,0.011937821,1.139627329,0.29640528,0.303152174,0.421255176,70.448,70.0048,70.2875,69.4862,0,0,0,0,0,0,1,1,1,0.00469909,0.004969904,0.004068397,0,0,0,0,0
1.141100902,3.140581891,0.12391913,0.030716556,42.56181643,1.423984269,0.557763252,RSN3947_TOTTORI_SMNH01NS,5.710514735,0.14764765,0.14764765,63.84272465,63.84272465,W30X108,W21X55,W14X311,39.27466362,0.792233648,2.624448907,3.611869197,0.434796387,0.315930849,0.674138012,1.126789631,0.372298586,0.316285076,0.339814102,22.7461,0.004926282,0.005875,0.006509615,2.17997412,0.400408903,0.468405797,0.54615942,80.3612,82.2935,83.1049,81.2851,0,0,0,0,0,0,0,0,0,0.000270519,0.000218301,7.20E-05,0,0,0,0,0
1.124423555,2.609551488,0.140387285,0.04415357,25.86107364,0.54892024,1.649508115,RSN1541_CHICHI_TCU116-E,2.611662559,0.128582388,0.128582388,43.96382518,43.96382518,W24X68,W21X44,W14X159,11.93236155,1.194308155,1.862748374,2.997257416,0.603636847,0.375150812,0.664285391,1.555734479,0.554121829,0.345186944,0.595009689,13.0272,0.038904487,0.036757692,0.030272436,3.165942029,0.953493789,0.764572981,0.835962733,48.0264,46.8352,49.7841,52.1712,0,0,0,1,1,1,1,1,1,0.007313013,0.011848397,0.012698269,1,1,1,0,0
1.150898118,3.266389854,0.167827753,0.048044681,18.24786823,1.799087171,1.766297054,RSN82_SFERN_PHN180,14.82571248,0.073347843,0.073347843,71.16668608,71.16668608,W24X62,W21X44,W14X132,47.16580475,1.307993347,1.134164622,3.813420342,1.014754027,0.301802061,0.679925998,0.859195553,0.748183246,0.541085189,0.57830219,28.1435,0.087090385,0.076455769,0.020119231,1.139824017,0.398493789,0.318240166,0.402468944,61.974,59.989,60.4562,64.0594,1,1,0,1,1,0,1,1,1,0.081927276,0.070386538,0.013992949,0,0,0,0,0
